Epoch: 0, Train Loss: 0.6506, Train Acc: 0.6360,Test Loss: 0.5870, Test Acc: 0.6994
Epoch: 17, Train Loss: 0.4786, Train Acc: 0.8318,Test Loss: 0.5021, Test Acc: 0.7990
Epoch: 18, Train Loss: 0.4817, Train Acc: 0.8264,Test Loss: 0.5094, Test Acc: 0.7951
Epoch: 19, Train Loss: 0.4745, Train Acc: 0.8342,Test Loss: 0.5031, Test Acc: 0.8030
Epoch: 20, Train Loss: 0.4783, Train Acc: 0.8288,Test Loss: 0.5069, Test Acc: 0.7919
Epoch: 21, Train Loss: 0.4726, Train Acc: 0.8336,Test Loss: 0.4976, Test Acc: 0.7927
Epoch: 22, Train Loss: 0.4734, Train Acc: 0.8328,Test Loss: 0.4883, Test Acc: 0.8110
Epoch: 23, Train Loss: 0.4685, Train Acc: 0.8421,Test Loss: 0.4902, Test Acc: 0.8134
Epoch: 24, Train Loss: 0.4623, Train Acc: 0.8471,Test Loss: 0.4905, Test Acc: 0.8086
Epoch: 25, Train Loss: 0.4662, Train Acc: 0.8437,Test Loss: 0.4910, Test Acc: 0.8134
Epoch: 26, Train Loss: 0.4599, Train Acc: 0.8483,Test Loss: 0.4920, Test Acc: 0.8118
Epoch: 27, Train Loss: 0.4619, Train Acc: 0.8451,Test Loss: 0.4802, Test Acc: 0.8285
Epoch: 28, Train Loss: 0.4557, Train Acc: 0.8521,Test Loss: 0.5017, Test Acc: 0.7998
Epoch: 29, Train Loss: 0.4578, Train Acc: 0.8525,Test Loss: 0.4840, Test Acc: 0.8230
Epoch: 30, Train Loss: 0.4566, Train Acc: 0.8527,Test Loss: 0.4860, Test Acc: 0.8174
Epoch: 31, Train Loss: 0.4591, Train Acc: 0.8463,Test Loss: 0.4973, Test Acc: 0.8046
Epoch: 32, Train Loss: 0.4511, Train Acc: 0.8581,Test Loss: 0.4733, Test Acc: 0.8309
Epoch: 33, Train Loss: 0.4485, Train Acc: 0.8613,Test Loss: 0.4777, Test Acc: 0.8317
Epoch: 34, Train Loss: 0.4475, Train Acc: 0.8657,Test Loss: 0.4917, Test Acc: 0.8086
Epoch: 35, Train Loss: 0.4441, Train Acc: 0.8629,Test Loss: 0.4796, Test Acc: 0.8285
Epoch: 36, Train Loss: 0.4493, Train Acc: 0.8579,Test Loss: 0.4774, Test Acc: 0.8293
Epoch: 37, Train Loss: 0.4393, Train Acc: 0.8698,Test Loss: 0.4728, Test Acc: 0.8357
Epoch: 38, Train Loss: 0.4373, Train Acc: 0.8748,Test Loss: 0.4950, Test Acc: 0.8070
Epoch: 39, Train Loss: 0.4393, Train Acc: 0.8728,Test Loss: 0.4805, Test Acc: 0.8254
Epoch: 40, Train Loss: 0.4381, Train Acc: 0.8710,Test Loss: 0.4807, Test Acc: 0.8190
Epoch: 41, Train Loss: 0.4485, Train Acc: 0.8617,Test Loss: 0.4850, Test Acc: 0.8198
Epoch: 42, Train Loss: 0.4436, Train Acc: 0.8661,Test Loss: 0.4804, Test Acc: 0.8206
Epoch: 43, Train Loss: 0.4368, Train Acc: 0.8744,Test Loss: 0.4720, Test Acc: 0.8325
Epoch: 44, Train Loss: 0.4324, Train Acc: 0.8790,Test Loss: 0.4732, Test Acc: 0.8341
Epoch: 45, Train Loss: 0.4305, Train Acc: 0.8824,Test Loss: 0.4756, Test Acc: 0.8293
Epoch: 46, Train Loss: 0.4313, Train Acc: 0.8806,Test Loss: 0.4748, Test Acc: 0.8317
Epoch: 47, Train Loss: 0.4206, Train Acc: 0.8920,Test Loss: 0.4742, Test Acc: 0.8262
Epoch: 48, Train Loss: 0.4261, Train Acc: 0.8844,Test Loss: 0.4774, Test Acc: 0.8357
Epoch: 49, Train Loss: 0.4282, Train Acc: 0.8826,Test Loss: 0.4744, Test Acc: 0.8285
Epoch: 50, Train Loss: 0.4217, Train Acc: 0.8890,Test Loss: 0.4766, Test Acc: 0.8278
Epoch: 51, Train Loss: 0.4180, Train Acc: 0.8971,Test Loss: 0.4776, Test Acc: 0.8254
Epoch: 52, Train Loss: 0.4181, Train Acc: 0.8970,Test Loss: 0.4772, Test Acc: 0.8293
Epoch: 53, Train Loss: 0.4203, Train Acc: 0.8938,Test Loss: 0.5353, Test Acc: 0.7632
Epoch: 54, Train Loss: 0.4228, Train Acc: 0.8904,Test Loss: 0.4822, Test Acc: 0.8214
Epoch: 55, Train Loss: 0.4186, Train Acc: 0.8934,Test Loss: 0.4802, Test Acc: 0.8222
Epoch: 56, Train Loss: 0.4152, Train Acc: 0.8977,Test Loss: 0.4921, Test Acc: 0.8102
Epoch: 57, Train Loss: 0.4260, Train Acc: 0.8856,Test Loss: 0.4829, Test Acc: 0.8246
Epoch: 58, Train Loss: 0.4212, Train Acc: 0.8914,Test Loss: 0.4873, Test Acc: 0.8174
Epoch: 59, Train Loss: 0.4164, Train Acc: 0.8958,Test Loss: 0.4932, Test Acc: 0.8062
Epoch: 60, Train Loss: 0.4192, Train Acc: 0.8922,Test Loss: 0.4716, Test Acc: 0.8293
Epoch: 61, Train Loss: 0.4253, Train Acc: 0.8842,Test Loss: 0.4748, Test Acc: 0.8301
Epoch: 62, Train Loss: 0.4171, Train Acc: 0.8946,Test Loss: 0.4787, Test Acc: 0.8317
Epoch: 63, Train Loss: 0.4112, Train Acc: 0.9027,Test Loss: 0.4774, Test Acc: 0.8278
Epoch: 64, Train Loss: 0.4110, Train Acc: 0.9011,Test Loss: 0.4772, Test Acc: 0.8278
Epoch: 65, Train Loss: 0.4101, Train Acc: 0.9023,Test Loss: 0.4823, Test Acc: 0.8174
Epoch: 66, Train Loss: 0.4123, Train Acc: 0.8997,Test Loss: 0.4798, Test Acc: 0.8262
Epoch: 67, Train Loss: 0.4048, Train Acc: 0.9099,Test Loss: 0.4831, Test Acc: 0.8182
Epoch: 68, Train Loss: 0.4139, Train Acc: 0.8966,Test Loss: 0.4807, Test Acc: 0.8285
Epoch: 69, Train Loss: 0.4133, Train Acc: 0.8968,Test Loss: 0.4798, Test Acc: 0.8270
Epoch: 70, Train Loss: 0.4089, Train Acc: 0.9043,Test Loss: 0.4784, Test Acc: 0.8270
Epoch: 71, Train Loss: 0.4106, Train Acc: 0.9019,Test Loss: 0.4732, Test Acc: 0.8309
Epoch: 72, Train Loss: 0.4161, Train Acc: 0.8960,Test Loss: 0.4907, Test Acc: 0.8174
Epoch: 73, Train Loss: 0.4068, Train Acc: 0.9033,Test Loss: 0.4743, Test Acc: 0.8285
Epoch: 74, Train Loss: 0.4067, Train Acc: 0.9051,Test Loss: 0.4757, Test Acc: 0.8262
Epoch: 75, Train Loss: 0.4003, Train Acc: 0.9139,Test Loss: 0.4941, Test Acc: 0.8086
Epoch: 76, Train Loss: 0.4119, Train Acc: 0.8989,Test Loss: 0.4978, Test Acc: 0.8046
Epoch: 77, Train Loss: 0.4044, Train Acc: 0.9085,Test Loss: 0.4805, Test Acc: 0.8230
Epoch: 78, Train Loss: 0.4002, Train Acc: 0.9119,Test Loss: 0.4790, Test Acc: 0.8317
Epoch: 79, Train Loss: 0.4118, Train Acc: 0.9021,Test Loss: 0.4862, Test Acc: 0.8214
Epoch: 80, Train Loss: 0.4015, Train Acc: 0.9121,Test Loss: 0.4819, Test Acc: 0.8246
Epoch: 81, Train Loss: 0.4036, Train Acc: 0.9089,Test Loss: 0.4789, Test Acc: 0.8270
Epoch: 82, Train Loss: 0.4052, Train Acc: 0.9071,Test Loss: 0.4838, Test Acc: 0.8182
Epoch: 83, Train Loss: 0.4019, Train Acc: 0.9093,Test Loss: 0.4786, Test Acc: 0.8285
Epoch: 84, Train Loss: 0.3987, Train Acc: 0.9141,Test Loss: 0.4776, Test Acc: 0.8270
Epoch: 85, Train Loss: 0.4019, Train Acc: 0.9117,Test Loss: 0.4791, Test Acc: 0.8262
Epoch: 86, Train Loss: 0.3996, Train Acc: 0.9121,Test Loss: 0.4780, Test Acc: 0.8262
Epoch: 87, Train Loss: 0.3955, Train Acc: 0.9189,Test Loss: 0.4827, Test Acc: 0.8246
Epoch: 88, Train Loss: 0.3963, Train Acc: 0.9151,Test Loss: 0.4852, Test Acc: 0.8230
Epoch: 89, Train Loss: 0.4033, Train Acc: 0.9087,Test Loss: 0.4791, Test Acc: 0.8246
Epoch: 90, Train Loss: 0.3918, Train Acc: 0.9233,Test Loss: 0.4729, Test Acc: 0.8293
Epoch: 91, Train Loss: 0.3941, Train Acc: 0.9191,Test Loss: 0.4906, Test Acc: 0.8182
Epoch: 92, Train Loss: 0.3975, Train Acc: 0.9139,Test Loss: 0.4750, Test Acc: 0.8317
Epoch: 93, Train Loss: 0.3975, Train Acc: 0.9161,Test Loss: 0.4826, Test Acc: 0.8222
Epoch: 94, Train Loss: 0.4028, Train Acc: 0.9101,Test Loss: 0.4842, Test Acc: 0.8190
Epoch: 95, Train Loss: 0.3920, Train Acc: 0.9189,Test Loss: 0.4758, Test Acc: 0.8309
Epoch: 96, Train Loss: 0.3892, Train Acc: 0.9245,Test Loss: 0.4784, Test Acc: 0.8309
Epoch: 97, Train Loss: 0.3969, Train Acc: 0.9151,Test Loss: 0.4791, Test Acc: 0.8285
Epoch: 98, Train Loss: 0.3932, Train Acc: 0.9197,Test Loss: 0.4796, Test Acc: 0.8254
Epoch: 99, Train Loss: 0.3901, Train Acc: 0.9237,Test Loss: 0.4853, Test Acc: 0.8206
Epoch: 100, Train Loss: 0.3888, Train Acc: 0.9247,Test Loss: 0.4744, Test Acc: 0.8301
Epoch: 101, Train Loss: 0.3890, Train Acc: 0.9233,Test Loss: 0.4883, Test Acc: 0.8206
Epoch: 102, Train Loss: 0.3867, Train Acc: 0.9280,Test Loss: 0.4824, Test Acc: 0.8262
Epoch: 103, Train Loss: 0.3868, Train Acc: 0.9265,Test Loss: 0.4817, Test Acc: 0.8254
Epoch: 104, Train Loss: 0.3888, Train Acc: 0.9247,Test Loss: 0.4810, Test Acc: 0.8214
Epoch: 105, Train Loss: 0.3846, Train Acc: 0.9286,Test Loss: 0.4769, Test Acc: 0.8285
Epoch: 106, Train Loss: 0.3881, Train Acc: 0.9239,Test Loss: 0.4734, Test Acc: 0.8349
Epoch: 107, Train Loss: 0.3924, Train Acc: 0.9207,Test Loss: 0.4764, Test Acc: 0.8309
Epoch: 108, Train Loss: 0.4038, Train Acc: 0.9071,Test Loss: 0.4842, Test Acc: 0.8214
Epoch: 109, Train Loss: 0.3887, Train Acc: 0.9231,Test Loss: 0.4906, Test Acc: 0.8134
Epoch: 110, Train Loss: 0.3913, Train Acc: 0.9223,Test Loss: 0.4764, Test Acc: 0.8262
Epoch: 111, Train Loss: 0.3879, Train Acc: 0.9259,Test Loss: 0.4861, Test Acc: 0.8238
Epoch: 112, Train Loss: 0.3909, Train Acc: 0.9209,Test Loss: 0.4893, Test Acc: 0.8158
Epoch: 113, Train Loss: 0.3837, Train Acc: 0.9296,Test Loss: 0.4841, Test Acc: 0.8214
Epoch: 114, Train Loss: 0.3899, Train Acc: 0.9219,Test Loss: 0.4785, Test Acc: 0.8270
Epoch: 115, Train Loss: 0.3986, Train Acc: 0.9139,Test Loss: 0.4762, Test Acc: 0.8349
Epoch: 116, Train Loss: 0.3850, Train Acc: 0.9259,Test Loss: 0.4787, Test Acc: 0.8309
Epoch: 117, Train Loss: 0.3845, Train Acc: 0.9296,Test Loss: 0.4793, Test Acc: 0.8230
Epoch: 118, Train Loss: 0.3852, Train Acc: 0.9286,Test Loss: 0.4903, Test Acc: 0.8166
Epoch: 119, Train Loss: 0.3919, Train Acc: 0.9207,Test Loss: 0.4853, Test Acc: 0.8182
Epoch: 120, Train Loss: 0.3964, Train Acc: 0.9153,Test Loss: 0.4840, Test Acc: 0.8198
Epoch: 121, Train Loss: 0.3850, Train Acc: 0.9272,Test Loss: 0.4799, Test Acc: 0.8278
Epoch: 122, Train Loss: 0.3843, Train Acc: 0.9274,Test Loss: 0.4793, Test Acc: 0.8270
Epoch: 123, Train Loss: 0.3781, Train Acc: 0.9350,Test Loss: 0.4820, Test Acc: 0.8246
Epoch: 124, Train Loss: 0.3809, Train Acc: 0.9332,Test Loss: 0.4816, Test Acc: 0.8270
Epoch: 125, Train Loss: 0.3898, Train Acc: 0.9231,Test Loss: 0.5040, Test Acc: 0.8022
Epoch: 126, Train Loss: 0.3878, Train Acc: 0.9239,Test Loss: 0.4770, Test Acc: 0.8254
Epoch: 127, Train Loss: 0.3815, Train Acc: 0.9324,Test Loss: 0.4868, Test Acc: 0.8206
Epoch: 128, Train Loss: 0.3916, Train Acc: 0.9223,Test Loss: 0.4816, Test Acc: 0.8278
Epoch: 129, Train Loss: 0.3843, Train Acc: 0.9280,Test Loss: 0.4819, Test Acc: 0.8270
Epoch: 130, Train Loss: 0.3951, Train Acc: 0.9155,Test Loss: 0.4791, Test Acc: 0.8317
Epoch: 131, Train Loss: 0.3872, Train Acc: 0.9253,Test Loss: 0.4841, Test Acc: 0.8222
Epoch: 132, Train Loss: 0.3811, Train Acc: 0.9318,Test Loss: 0.4840, Test Acc: 0.8254
Epoch: 133, Train Loss: 0.3816, Train Acc: 0.9334,Test Loss: 0.4813, Test Acc: 0.8270
Epoch: 134, Train Loss: 0.3833, Train Acc: 0.9296,Test Loss: 0.4859, Test Acc: 0.8270
Epoch: 135, Train Loss: 0.3795, Train Acc: 0.9332,Test Loss: 0.4809, Test Acc: 0.8262
Epoch: 136, Train Loss: 0.3874, Train Acc: 0.9253,Test Loss: 0.4950, Test Acc: 0.8070
Epoch: 137, Train Loss: 0.3875, Train Acc: 0.9245,Test Loss: 0.4776, Test Acc: 0.8349
Epoch: 138, Train Loss: 0.3803, Train Acc: 0.9318,Test Loss: 0.4837, Test Acc: 0.8174
Epoch: 139, Train Loss: 0.3812, Train Acc: 0.9330,Test Loss: 0.4769, Test Acc: 0.8325
Epoch: 140, Train Loss: 0.3797, Train Acc: 0.9332,Test Loss: 0.4747, Test Acc: 0.8278
Epoch: 141, Train Loss: 0.3813, Train Acc: 0.9318,Test Loss: 0.4838, Test Acc: 0.8230
Epoch: 142, Train Loss: 0.3795, Train Acc: 0.9328,Test Loss: 0.4734, Test Acc: 0.8389
Epoch: 143, Train Loss: 0.3827, Train Acc: 0.9296,Test Loss: 0.4760, Test Acc: 0.8333
Epoch: 144, Train Loss: 0.3800, Train Acc: 0.9338,Test Loss: 0.4757, Test Acc: 0.8301
Epoch: 145, Train Loss: 0.3749, Train Acc: 0.9392,Test Loss: 0.4785, Test Acc: 0.8325
Epoch: 146, Train Loss: 0.3780, Train Acc: 0.9360,Test Loss: 0.5003, Test Acc: 0.8038
Epoch: 147, Train Loss: 0.3800, Train Acc: 0.9340,Test Loss: 0.4795, Test Acc: 0.8270
Epoch: 148, Train Loss: 0.3831, Train Acc: 0.9294,Test Loss: 0.4796, Test Acc: 0.8278
Epoch: 149, Train Loss: 0.3800, Train Acc: 0.9324,Test Loss: 0.4838, Test Acc: 0.8230
Epoch: 150, Train Loss: 0.3800, Train Acc: 0.9334,Test Loss: 0.4778, Test Acc: 0.8293
Epoch: 151, Train Loss: 0.3752, Train Acc: 0.9376,Test Loss: 0.4873, Test Acc: 0.8174
Epoch: 152, Train Loss: 0.3799, Train Acc: 0.9344,Test Loss: 0.5070, Test Acc: 0.8030
Epoch: 153, Train Loss: 0.4091, Train Acc: 0.9017,Test Loss: 0.4763, Test Acc: 0.8309
Epoch: 154, Train Loss: 0.3775, Train Acc: 0.9366,Test Loss: 0.4776, Test Acc: 0.8285
Epoch: 155, Train Loss: 0.3755, Train Acc: 0.9380,Test Loss: 0.4778, Test Acc: 0.8325
Epoch: 156, Train Loss: 0.3784, Train Acc: 0.9338,Test Loss: 0.4798, Test Acc: 0.8301
Epoch: 157, Train Loss: 0.3771, Train Acc: 0.9368,Test Loss: 0.4864, Test Acc: 0.8206
Epoch: 158, Train Loss: 0.3776, Train Acc: 0.9368,Test Loss: 0.4810, Test Acc: 0.8278
Epoch: 159, Train Loss: 0.3770, Train Acc: 0.9360,Test Loss: 0.4894, Test Acc: 0.8174
Epoch: 160, Train Loss: 0.3764, Train Acc: 0.9376,Test Loss: 0.4829, Test Acc: 0.8254
Epoch: 161, Train Loss: 0.3950, Train Acc: 0.9187,Test Loss: 0.4835, Test Acc: 0.8230
Epoch: 162, Train Loss: 0.3815, Train Acc: 0.9302,Test Loss: 0.4804, Test Acc: 0.8301
Epoch: 163, Train Loss: 0.3764, Train Acc: 0.9366,Test Loss: 0.4861, Test Acc: 0.8246
Epoch: 164, Train Loss: 0.3753, Train Acc: 0.9380,Test Loss: 0.4805, Test Acc: 0.8262
Epoch: 165, Train Loss: 0.3758, Train Acc: 0.9376,Test Loss: 0.4904, Test Acc: 0.8174
Epoch: 166, Train Loss: 0.3732, Train Acc: 0.9394,Test Loss: 0.4822, Test Acc: 0.8262
Epoch: 167, Train Loss: 0.3881, Train Acc: 0.9239,Test Loss: 0.4857, Test Acc: 0.8222
Epoch: 168, Train Loss: 0.3776, Train Acc: 0.9348,Test Loss: 0.4858, Test Acc: 0.8174
Epoch: 169, Train Loss: 0.3756, Train Acc: 0.9378,Test Loss: 0.4808, Test Acc: 0.8309
Epoch: 170, Train Loss: 0.3749, Train Acc: 0.9380,Test Loss: 0.4811, Test Acc: 0.8246
Epoch: 171, Train Loss: 0.3823, Train Acc: 0.9294,Test Loss: 0.4780, Test Acc: 0.8301
Epoch: 172, Train Loss: 0.3752, Train Acc: 0.9396,Test Loss: 0.4813, Test Acc: 0.8270
Epoch: 173, Train Loss: 0.3733, Train Acc: 0.9390,Test Loss: 0.4847, Test Acc: 0.8214
Epoch: 174, Train Loss: 0.3769, Train Acc: 0.9364,Test Loss: 0.4755, Test Acc: 0.8333
Epoch: 175, Train Loss: 0.3785, Train Acc: 0.9342,Test Loss: 0.5269, Test Acc: 0.7823
Epoch: 176, Train Loss: 0.3868, Train Acc: 0.9239,Test Loss: 0.4757, Test Acc: 0.8325
Epoch: 177, Train Loss: 0.3721, Train Acc: 0.9406,Test Loss: 0.4824, Test Acc: 0.8230
Epoch: 178, Train Loss: 0.3729, Train Acc: 0.9406,Test Loss: 0.4828, Test Acc: 0.8238
Epoch: 179, Train Loss: 0.3750, Train Acc: 0.9382,Test Loss: 0.4887, Test Acc: 0.8190
Epoch: 180, Train Loss: 0.3804, Train Acc: 0.9322,Test Loss: 0.4808, Test Acc: 0.8254
Epoch: 181, Train Loss: 0.3829, Train Acc: 0.9296,Test Loss: 0.4772, Test Acc: 0.8293
Epoch: 182, Train Loss: 0.3722, Train Acc: 0.9422,Test Loss: 0.4805, Test Acc: 0.8317
Epoch: 183, Train Loss: 0.3737, Train Acc: 0.9398,Test Loss: 0.4779, Test Acc: 0.8285
Epoch: 184, Train Loss: 0.3737, Train Acc: 0.9388,Test Loss: 0.4786, Test Acc: 0.8317
Epoch: 185, Train Loss: 0.3763, Train Acc: 0.9364,Test Loss: 0.4792, Test Acc: 0.8309
Epoch: 186, Train Loss: 0.3725, Train Acc: 0.9396,Test Loss: 0.4794, Test Acc: 0.8317
Epoch: 187, Train Loss: 0.3719, Train Acc: 0.9412,Test Loss: 0.4806, Test Acc: 0.8285
Epoch: 188, Train Loss: 0.3743, Train Acc: 0.9378,Test Loss: 0.4764, Test Acc: 0.8333
Epoch: 189, Train Loss: 0.3715, Train Acc: 0.9422,Test Loss: 0.4750, Test Acc: 0.8293
Epoch: 190, Train Loss: 0.3731, Train Acc: 0.9400,Test Loss: 0.4820, Test Acc: 0.8278
Epoch: 191, Train Loss: 0.3733, Train Acc: 0.9384,Test Loss: 0.4891, Test Acc: 0.8182
Epoch: 192, Train Loss: 0.3792, Train Acc: 0.9322,Test Loss: 0.4959, Test Acc: 0.8118
Epoch: 193, Train Loss: 0.3722, Train Acc: 0.9412,Test Loss: 0.4829, Test Acc: 0.8238
Epoch: 194, Train Loss: 0.3720, Train Acc: 0.9404,Test Loss: 0.4742, Test Acc: 0.8333
Epoch: 195, Train Loss: 0.3723, Train Acc: 0.9398,Test Loss: 0.4920, Test Acc: 0.8166
Epoch: 196, Train Loss: 0.3740, Train Acc: 0.9388,Test Loss: 0.4850, Test Acc: 0.8246
Epoch: 197, Train Loss: 0.3774, Train Acc: 0.9344,Test Loss: 0.4815, Test Acc: 0.8262
Epoch: 198, Train Loss: 0.3755, Train Acc: 0.9364,Test Loss: 0.4903, Test Acc: 0.8174
Epoch: 199, Train Loss: 0.3772, Train Acc: 0.9352,Test Loss: 0.4837, Test Acc: 0.8222
