Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
20	0.8835763001400003	0.8488305984270237	0.8078149920255183	0.8079080879047484	0.7745762711864407	0.8088495575221238	0.6133739301751377	0.8088495575221238
21	0.8852922665913148	0.8504214919809197	0.8038277511961722	0.8049167062691858	0.7645107794361525	0.815929203539823	0.6061648295249986	0.815929203539823
22	0.8879715375624542	0.8563358975888191	0.8054226475279107	0.8058902860372221	0.7697478991596639	0.8106194690265487	0.6088713904050927	0.8106194690265487
23	0.8910309927174178	0.8596781457708641	0.8110047846889952	0.8109701118717649	0.7789115646258503	0.8106194690265487	0.6196702933882077	0.8106194690265487
24	0.8938078785465662	0.8642027644823598	0.8125996810207337	0.8114658925979681	0.7874564459930313	0.8	0.6220401546263497	0.8
25	0.8979552256059186	0.8665375365468622	0.8213716108452951	0.8223152703032482	0.7846410684474123	0.831858407079646	0.64115863083908	0.831858407079646
26	0.8979899045686321	0.8670915967603517	0.8165869218500797	0.8162092040535853	0.7873070325900514	0.8123893805309734	0.6306105773294638	0.8123893805309734
27	0.9009389008053225	0.8740389153843026	0.817384370015949	0.8180497578894641	0.7818791946308725	0.8247787610619469	0.6329743588432721	0.8247787610619469
28	0.900700001284406	0.8710480594466393	0.8125996810207337	0.8143326868489666	0.7704918032786885	0.831858407079646	0.624191800038258	0.831858407079646
29	0.9043271639030531	0.8752215813284782	0.8181818181818182	0.8211644425035642	0.7696	0.8513274336283185	0.6362489026857165	0.8513274336283185
30	0.9066981774278484	0.8784055219075888	0.828548644338118	0.8278908768639943	0.8027681660899654	0.8212389380530973	0.6544267875957148	0.8212389380530973
31	0.9097602013948649	0.8830206019607555	0.8341307814992025	0.834085567129481	0.8051282051282052	0.8336283185840708	0.6660495486844632	0.8336283185840708
32	0.9115686450800826	0.8857535800590666	0.8349282296650717	0.8336963921034717	0.8140350877192982	0.8212389380530973	0.666861741038771	0.8212389380530973
33	0.9089561632223179	0.8849101622920843	0.8269537480063796	0.828032161526902	0.79	0.8389380530973451	0.6524274820860636	0.8389380530973451
34	0.9129558035886303	0.8914276010305162	0.8309409888357256	0.8292716133424098	0.8123893805309734	0.8123893805309734	0.6585432266848197	0.8123893805309734
35	0.9146512195435221	0.8944140124693212	0.8381180223285486	0.838510345890543	0.8067796610169492	0.8424778761061947	0.6743357171184771	0.8424778761061947
36	0.9131369048383574	0.8908418865933311	0.8437001594896332	0.8407233774740871	0.8372943327239488	0.8106194690265487	0.6834059391656726	0.8106194690265487
37	0.9136673645272743	0.8903911203731774	0.8325358851674641	0.8272191325121698	0.8420038535645472	0.7734513274336283	0.6592682301977315	0.7734513274336283
38	0.9170659028732164	0.896408609641806	0.8421052631578947	0.841820260220661	0.8158347676419966	0.8389380530973451	0.6819028536142278	0.8389380530973451
39	0.9135774561054241	0.8949838674164462	0.8421052631578947	0.8402275967478839	0.8270944741532977	0.8212389380530973	0.6808889642887438	0.8212389380530973
40	0.9192134297494123	0.902813517429421	0.8437001594896332	0.8435901717250858	0.8164665523156089	0.8424778761061947	0.6852159702459779	0.8424778761061947
41	0.9137649793852832	0.8956126439746652	0.8397129186602871	0.8409173227840785	0.8033333333333333	0.8530973451327434	0.6780549488446947	0.8530973451327434
42	0.918283519786275	0.8999547560724306	0.835725677830941	0.8341035488138511	0.8176991150442477	0.8176991150442477	0.6682070976277021	0.8176991150442477
43	0.9193007693592098	0.9016299731316191	0.8421052631578947	0.8395905313587732	0.8318264014466547	0.8141592920353983	0.6804815965367876	0.8141592920353983
44	0.9189000346789626	0.8997512011584262	0.8413078149920256	0.8380685102174499	0.8363970588235294	0.8053097345132744	0.6784060126345742	0.8053097345132744
45	0.9167781959232952	0.8979887248537457	0.8325358851674641	0.8345453844869439	0.79050736497545	0.8548672566371681	0.664224492970569	0.8548672566371681
46	0.9161025983533915	0.896280587216836	0.8365231259968102	0.8383330978588952	0.7960526315789473	0.856637168141593	0.672063599786708	0.856637168141593
47	0.9202460921946646	0.8980204339232329	0.8444976076555024	0.8443158611300204	0.8178694158075601	0.8424778761061947	0.6867722671831409	0.8424778761061947
48	0.9198376510782589	0.9005827341382725	0.8381180223285486	0.8408993410997084	0.7919354838709678	0.8690265486725663	0.6758782261042284	0.8690265486725663
49	0.9150596606599277	0.8945143808490295	0.8381180223285486	0.8396252103214867	0.7996688741721855	0.8548672566371681	0.6750573776560302	0.8548672566371681
50	0.9152137893830998	0.8955098090681954	0.835725677830941	0.8371296094121273	0.7976782752902156	0.8513274336283185	0.6702030686266249	0.8513274336283185
51	0.9125409404420927	0.8897220443998234	0.8317384370015949	0.8347752931656756	0.7836538461538461	0.8654867256637168	0.6633175804124263	0.8654867256637168
52	0.913808649190182	0.8917069442563336	0.8317384370015949	0.8339789614292871	0.7882736156351792	0.856637168141593	0.6627855109182994	0.856637168141593
53	0.9079106567168013	0.8902306975984928	0.8277511961722488	0.8321024442246683	0.7722308892355694	0.8761061946902655	0.6562613420914373	0.8761061946902655
54	0.9192468243060996	0.8997015788759174	0.8413078149920256	0.8422094352466701	0.8070469798657718	0.8513274336283185	0.6810563205668609	0.8513274336283185
55	0.9196912287912455	0.9008651239753067	0.8341307814992025	0.834085567129481	0.8051282051282052	0.8336283185840708	0.6660495486844632	0.8336283185840708
56	0.9147462655894781	0.8957095396894639	0.8413078149920256	0.8409353044684486	0.8155172413793104	0.8371681415929203	0.6802455056827647	0.8371681415929203
57	0.9128247941739344	0.8990021914923995	0.8325358851674641	0.8292895950267798	0.8256880733944955	0.7964601769911505	0.6606836835933977	0.7964601769911505
58	0.916196359993321	0.8991358302629178	0.8301435406698564	0.8301385874102521	0.8003412969283277	0.8300884955752212	0.6580761776505619	0.8300884955752212
59	0.9178211336167589	0.9000797746896937	0.835725677830941	0.8320330862992409	0.8330241187384044	0.7946902654867256	0.6668274550974662	0.7946902654867256
60	0.9221739856403407	0.9052264568685563	0.8500797448165869	0.8462103600190092	0.8523364485981308	0.8070796460176991	0.695744982899916	0.8070796460176991
61	0.9160332404279641	0.8989063289612129	0.8333333333333334	0.83033381712627	0.8248175182481752	0.8	0.6624612666170397	0.8
62	0.9159741577507482	0.8980122147599372	0.8397129186602871	0.8364578650603028	0.8345588235294118	0.8035398230088495	0.6751739122590423	0.8035398230088495
63	0.9197220545358799	0.9014736743261738	0.8437001594896332	0.8397677793904209	0.8448598130841122	0.8	0.6827979608956571	0.8
64	0.9141451635691075	0.8938964323250641	0.8349282296650717	0.8344927238398603	0.8086206896551724	0.8300884955752212	0.667391053649911	0.8300884955752212
65	0.9185172816830857	0.8961676348906547	0.8373205741626795	0.8390587872638299	0.7973640856672158	0.856637168141593	0.6736116604446667	0.856637168141593
66	0.9185108596529536	0.8978302553923243	0.8349282296650717	0.8365631863544704	0.7953795379537953	0.8530973451327434	0.6687594269920143	0.8530973451327434
67	0.9146229626109406	0.8954394848033488	0.8317384370015949	0.8314306998728438	0.8041237113402062	0.8283185840707965	0.6610715301315011	0.8283185840707965
68	0.916427553078079	0.8959443109019696	0.8349282296650717	0.8349705228816934	0.8054607508532423	0.8353982300884956	0.6677078346181518	0.8353982300884956
69	0.9134297494123842	0.8908964548640426	0.8413078149920256	0.8431650333303364	0.8009868421052632	0.8619469026548673	0.681661738329536	0.8619469026548673
70	0.9149620458019189	0.893076515033719	0.8341307814992025	0.8383857585059789	0.7793427230046949	0.8814159292035398	0.6688881949257756	0.8814159292035398
71	0.9125383716300397	0.8905947732887198	0.8389154704944178	0.8403508997264215	0.8009950248756219	0.8548672566371681	0.6766068925367875	0.8548672566371681
72	0.9153409455797167	0.8937891179782805	0.8333333333333334	0.8362266719755449	0.7861736334405145	0.8654867256637168	0.6664036108233053	0.8654867256637168
73	0.9160961763232593	0.8933873368837851	0.8317384370015949	0.8327048306510654	0.7959866220735786	0.8424778761061947	0.6619306929428028	0.8424778761061947
74	0.919049025778029	0.9004341118197613	0.8452950558213717	0.8453600832295105	0.8170940170940171	0.8460176991150442	0.6885269829076244	0.8460176991150442
75	0.9156312213416906	0.8948552377947417	0.8413078149920256	0.8426872342885032	0.8039867109634552	0.856637168141593	0.6813593170215972	0.856637168141593
76	0.9149543393657604	0.8948410267370926	0.828548644338118	0.8328281336296031	0.7734375	0.8761061946902655	0.6577988754489954	0.8761061946902655
77	0.9197271921599854	0.9013291786721598	0.8437001594896332	0.8466162323233621	0.7971014492753623	0.8761061946902655	0.6871042400262758	0.8761061946902655
78	0.9190631542443196	0.8997607658777765	0.8365231259968102	0.8407220930680607	0.7821316614420063	0.8831858407079646	0.673612468925449	0.8831858407079646
79	0.9160756258268364	0.8945419707382561	0.8309409888357256	0.834527402802574	0.7797147385103012	0.8707964601769912	0.6620951402852735	0.8707964601769912
80	0.920238385758506	0.9022693094476159	0.8413078149920256	0.842846500635781	0.8029801324503312	0.8584070796460177	0.6814601879485223	0.8584070796460177
81	0.9216961865985074	0.9032313221029021	0.8460925039872408	0.8462450389817229	0.8174061433447098	0.8477876106194691	0.6901817008758613	0.8477876106194691
82	0.9270894075035	0.9118454501071339	0.8381180223285486	0.837395481459599	0.8142361111111112	0.8300884955752212	0.6736108439944919	0.8300884955752212
83	0.9170723249033484	0.8960941751649244	0.8381180223285486	0.8408993410997084	0.7919354838709678	0.8690265486725663	0.6758782261042284	0.8690265486725663
84	0.9206802214315991	0.900727563094808	0.8429027113237639	0.844457145792928	0.804635761589404	0.8601769911504424	0.6846615930947682	0.8601769911504424
85	0.9242585766212417	0.9063893750661688	0.835725677830941	0.8358554786339057	0.8057921635434412	0.8371681415929203	0.6693655941778938	0.8371681415929203
86	0.9247980271523435	0.9065473679164946	0.84688995215311	0.8480855928176014	0.8113522537562604	0.8601769911504424	0.6924216835763541	0.8601769911504424
87	0.9258872034627587	0.9077940108897999	0.8452950558213717	0.8458378822713436	0.8138747884940778	0.8513274336283185	0.6888233984911627	0.8513274336283185
88	0.9248635318596914	0.9009304443838555	0.84688995215311	0.8490411909012677	0.8052373158756138	0.8707964601769912	0.6930052507159488	0.8707964601769912
89	0.9275209679283816	0.907937984363095	0.8492822966507177	0.8507404600742386	0.8122923588039868	0.8654867256637168	0.6973714116436275	0.8654867256637168
90	0.925831974003622	0.9080049766232413	0.8484848484848485	0.8474665091128608	0.8283712784588442	0.8371681415929203	0.6942695755497783	0.8371681415929203
91	0.9219158200290276	0.9052243945705822	0.8500797448165869	0.8478030234917862	0.8396396396396396	0.8247787610619469	0.6967156805989734	0.8247787610619469
92	0.9236972911876902	0.9045626131057802	0.8516746411483254	0.8514841311635435	0.8261617900172117	0.8495575221238938	0.7011814685466988	0.8495575221238938
93	0.9231848131831435	0.9049835187718954	0.8437001594896332	0.8458199005869735	0.8019639934533551	0.8672566371681416	0.686609526772531	0.8672566371681416
94	0.9246207791206957	0.9064567822305245	0.84688995215311	0.8471299947339352	0.817717206132879	0.8495575221238938	0.691835893602697	0.8495575221238938
95	0.9208073776282159	0.9010821296392498	0.8397129186602871	0.8405987900895231	0.8053691275167785	0.8495575221238938	0.6778508564519551	0.8495575221238938
96	0.9262583968043977	0.9059583161924745	0.8437001594896332	0.8443865034614741	0.8111298482293423	0.8513274336283185	0.685715089470898	0.8513274336283185
97	0.9267580307486802	0.9086683653794112	0.8476874003189793	0.848333483180703	0.8158783783783784	0.8548672566371681	0.6936839924391048	0.8548672566371681
98	0.9224629769962881	0.9020975072909642	0.8413078149920256	0.8423687015939478	0.8060200668896321	0.8530973451327434	0.6811573833915534	0.8530973451327434
99	0.9232618775447293	0.9044743241559166	0.8421052631578947	0.8419795265679386	0.8147512864493996	0.8407079646017699	0.6820038883097124	0.8407079646017699
100	0.9221123341510719	0.9059249310797319	0.8413078149920256	0.8372721784810615	0.8426966292134831	0.7964601769911505	0.677891280271993	0.7964601769911505
101	0.9200059082677217	0.9009733465748015	0.8429027113237639	0.8449349448347612	0.8016393442622951	0.8654867256637168	0.6849607855639865	0.8654867256637168
102	0.9225862799748257	0.9066358351062928	0.8444976076555024	0.8462270572973528	0.8052805280528053	0.863716814159292	0.6879617790504483	0.863716814159292
103	0.9257330747395867	0.909610215810256	0.8389154704944178	0.8382804372118113	0.8145580589254766	0.831858407079646	0.675270300413559	0.831858407079646
104	0.9209409558549649	0.9035594465867559	0.8373205741626795	0.8417663151675507	0.781591263650546	0.8867256637168142	0.6753579341974685	0.8867256637168142
105	0.9234198594859806	0.9047391812087062	0.8397129186602871	0.8426692526041333	0.792604501607717	0.8725663716814159	0.6791728506004038	0.8725663716814159
106	0.9240312367545629	0.9085724509916098	0.8421052631578947	0.8430943909988826	0.8073701842546064	0.8530973451327434	0.682709338076873	0.8530973451327434
107	0.9202987528417483	0.8993518203082419	0.8397129186602871	0.8404395237422454	0.8063973063973064	0.8477876106194691	0.6777487131887604	0.8477876106194691
108	0.9254363769474807	0.9075185592268324	0.8452950558213717	0.8467934803550099	0.8076285240464345	0.8619469026548673	0.6894145403571128	0.8619469026548673
109	0.9216949021924812	0.9026149608446428	0.8309409888357256	0.8353237345389624	0.7753510140405616	0.879646017699115	0.6626268727934477	0.879646017699115
110	0.921804076704728	0.9020898491811116	0.8333333333333334	0.8375008027537665	0.7789968652037618	0.879646017699115	0.6672439317337504	0.879646017699115
111	0.9237961904517256	0.9069698105627388	0.8460925039872408	0.8483155014963331	0.803921568627451	0.8707964601769912	0.6914551031491667	0.8707964601769912
112	0.9239593100170825	0.9067029228567258	0.8452950558213717	0.8456786159240659	0.8149405772495756	0.8495575221238938	0.6887246560023339	0.8495575221238938
113	0.9240620624991973	0.9055375775284026	0.8476874003189793	0.849448347611647	0.8085808580858086	0.8672566371681416	0.6943625630699263	0.8672566371681416
114	0.9269532604646982	0.9107157883875086	0.8524720893141946	0.8544395494303659	0.8125	0.8743362831858407	0.7040573949294682	0.8743362831858407
115	0.9272679399411741	0.9098532427668458	0.8476874003189793	0.8499261466534801	0.8055555555555556	0.8725663716814159	0.6946524595932166	0.8725663716814159
116	0.9248391281451893	0.9055645139767402	0.8405103668261563	0.8424393439254017	0.7996715927750411	0.8619469026548673	0.680112649325405	0.8619469026548673
117	0.924331787764748	0.9078342087622157	0.8444976076555024	0.8452714592136866	0.8114478114478114	0.8530973451327434	0.6873681545861108	0.8530973451327434
118	0.9284958321024442	0.912242554157341	0.84688995215311	0.8445817331774921	0.836036036036036	0.8212389380530973	0.6902628227393771	0.8212389380530973
119	0.9271960132036939	0.9125349127331324	0.8508771929824561	0.8515547734949973	0.8192567567567568	0.8584070796460177	0.7000989873618462	0.8584070796460177
120	0.9239297686784746	0.9081414263696448	0.8413078149920256	0.8445984304558357	0.792332268370607	0.8778761061946903	0.6825655677021985	0.8778761061946903
121	0.9262815161128736	0.9100723502388358	0.8413078149920256	0.8414131035102816	0.8122866894197952	0.8424778761061947	0.6805500439082715	0.8424778761061947
122	0.9250112385527312	0.9071912710206629	0.8476874003189793	0.8457852216242598	0.8339285714285715	0.8265486725663717	0.69212160164535	0.8265486725663717
123	0.9222613252501382	0.9033094765371249	0.8349282296650717	0.8359261209653596	0.7993311036789298	0.8460176991150442	0.668339589759053	0.8460176991150442
124	0.924399861284149	0.9044897456371339	0.8437001594896332	0.8466162323233621	0.7971014492753623	0.8761061946902655	0.6871042400262758	0.8761061946902655
125	0.9236471993526594	0.9036754344493435	0.8476874003189793	0.8476964177915922	0.8202054794520548	0.8477876106194691	0.6932948832539831	0.8477876106194691
126	0.9239618788291355	0.9050765902671469	0.8397129186602871	0.8405987900895231	0.8053691275167785	0.8495575221238938	0.6778508564519551	0.8495575221238938
127	0.927332160242496	0.9120131181733301	0.8532695374800638	0.8516613791951912	0.8383658969804618	0.8353982300884956	0.7035468610677843	0.8353982300884956
128	0.9256881205286616	0.9094412021865014	0.8437001594896332	0.8421567745995864	0.8265486725663717	0.8265486725663717	0.6843135491991729	0.8265486725663717
129	0.9265448193482924	0.9079610679614595	0.8421052631578947	0.8438907227352711	0.8023064250411862	0.8619469026548673	0.6832113174904118	0.8619469026548673
130	0.9275286743645401	0.9104734932529697	0.8437001594896332	0.8426345736414196	0.8231173380035026	0.831858407079646	0.6846149305671398	0.831858407079646
131	0.9222677472802703	0.9038789210572507	0.84688995215311	0.8468114620393798	0.8198970840480274	0.8460176991150442	0.6916401341185089	0.8460176991150442
132	0.9265037183554464	0.912876181571496	0.8484848484848485	0.8474665091128608	0.8283712784588442	0.8371681415929203	0.6942695755497783	0.8371681415929203
133	0.9244550907432857	0.9093128575569714	0.8405103668261563	0.8435542083563456	0.7929373996789727	0.8743362831858407	0.6808193829683797	0.8743362831858407
134	0.9230923359492402	0.9059153020863734	0.8405103668261563	0.8406874141053471	0.8109028960817717	0.8424778761061947	0.6789957225028094	0.8424778761061947
135	0.9252321563892778	0.9087504031392701	0.8429027113237639	0.842864482320151	0.815068493150685	0.8424778761061947	0.6836601675446842	0.8424778761061947
136	0.9224899495228431	0.9044942722642701	0.8349282296650717	0.8359261209653596	0.7993311036789298	0.8460176991150442	0.668339589759053	0.8460176991150442
137	0.9256958269648202	0.90546547514247	0.8556618819776715	0.853997713757273	0.8416370106761566	0.8371681415929203	0.7083338687583365	0.8371681415929203
138	0.9260554606522213	0.9083642384608047	0.8532695374800638	0.8524577109315796	0.8324607329842932	0.8442477876106195	0.7040184103381129	0.8442477876106195
139	0.9282042719344441	0.9107494973952184	0.8548644338118022	0.855023954172393	0.8273504273504273	0.856637168141593	0.7077933550989053	0.856637168141593
140	0.92384499788073	0.9081404688182568	0.8373205741626795	0.8390587872638299	0.7973640856672158	0.856637168141593	0.6736116604446667	0.856637168141593
141	0.9259141759893138	0.9089909867091588	0.8476874003189793	0.8491298149170916	0.8106312292358804	0.863716814159292	0.6941689927192214	0.863716814159292
142	0.928664089291907	0.9116134356802823	0.8381180223285486	0.8394659439742092	0.8006644518272426	0.8530973451327434	0.6749544791727851	0.8530973451327434
143	0.9260503230281156	0.9108489494169422	0.8508771929824561	0.8518733061895527	0.8171140939597316	0.8619469026548673	0.7002891052562965	0.8619469026548673
144	0.9309297815225349	0.9143140977904259	0.8556618819776715	0.8519272512426628	0.8582089552238806	0.8141592920353983	0.707120496945704	0.8141592920353983
145	0.9286807865702505	0.912994836491736	0.8500797448165869	0.850032752353674	0.823327615780446	0.8495575221238938	0.69806429799104	0.8495575221238938
146	0.9303749181191157	0.9148257629366068	0.8484848484848485	0.8487406398910824	0.8194207836456558	0.8513274336283185	0.695045936377669	0.8513274336283185
147	0.9192018700951746	0.8993150572434224	0.8405103668261563	0.8424393439254017	0.7996715927750411	0.8619469026548673	0.680112649325405	0.8619469026548673
148	0.9244961917361316	0.9095969332802366	0.8421052631578947	0.8421387929152164	0.8136752136752137	0.8424778761061947	0.6821048588438641	0.8424778761061947
149	0.9261415158559925	0.9109753997557186	0.8500797448165869	0.8485993552281748	0.8336283185840708	0.8336283185840708	0.6971987104563495	0.8336283185840708
150	0.9285266578470786	0.910322502038571	0.8516746411483254	0.8487766032598225	0.8464351005484461	0.8194690265486726	0.6995586973715058	0.8194690265486726
151	0.9287925298945502	0.9131476847420731	0.8476874003189793	0.8456259552769821	0.8351254480286738	0.8247787610619469	0.6920234228534837	0.8247787610619469
152	0.9249226145369074	0.9085995600646073	0.8484848484848485	0.8482628408492492	0.8227194492254734	0.8460176991150442	0.6947552635692085	0.8460176991150442
153	0.9270765634432357	0.9119459132208364	0.8484848484848485	0.8442811821673067	0.8531073446327684	0.8017699115044248	0.6923112684896056	0.8017699115044248
154	0.9239169246182102	0.9058225914153099	0.8413078149920256	0.8409353044684486	0.8155172413793104	0.8371681415929203	0.6802455056827647	0.8371681415929203
155	0.9263303235418782	0.9075643008684341	0.84688995215311	0.8468114620393798	0.8198970840480274	0.8460176991150442	0.6916401341185089	0.8460176991150442
156	0.9275890414477825	0.9097498454855594	0.8429027113237639	0.8393606226800416	0.8407407407407408	0.8035398230088495	0.6814344848930327	0.8035398230088495
157	0.9280873909860383	0.9103912853776847	0.8492822966507177	0.8497848619905725	0.8186440677966101	0.8548672566371681	0.6967953228344441	0.8548672566371681
158	0.9287591353378631	0.9117915052782782	0.8484848484848485	0.8501740370165817	0.8099173553719008	0.8672566371681416	0.6959146427067247	0.8672566371681416
159	0.9249213301308811	0.9094760681636609	0.8484848484848485	0.8477850418074162	0.8260869565217391	0.8407079646017699	0.6944640361113604	0.8407079646017699
160	0.9257921574168028	0.9099996013386373	0.8572567783094099	0.8557676252616977	0.8421985815602837	0.8407079646017699	0.7116485921952197	0.8407079646017699
161	0.9248378437391628	0.9080597161077327	0.8500797448165869	0.8509883504373402	0.8168067226890756	0.8601769911504424	0.6986386122793338	0.8601769911504424
162	0.9256444507237628	0.9091455435329768	0.8405103668261563	0.8425986102726795	0.7986906710310966	0.863716814159292	0.6802138028291133	0.863716814159292
163	0.9280231706847168	0.9130357902063131	0.854066985645933	0.8514314705164596	0.8472727272727273	0.8247787610619469	0.7045460982863616	0.8247787610619469
164	0.9221059121209396	0.905481246522836	0.8325358851674641	0.8362973143069987	0.7804107424960506	0.8743362831858407	0.6653883979964472	0.8743362831858407
165	0.9231141708516897	0.9074521485864275	0.8460925039872408	0.8449709082035013	0.8263157894736842	0.8336283185840708	0.6893928310168251	0.8336283185840708
166	0.9251563764337183	0.9101354315523985	0.8476874003189793	0.8497668803062024	0.8065573770491803	0.8707964601769912	0.6945558885417331	0.8707964601769912
167	0.9245886689700348	0.9068333071438003	0.8389154704944178	0.8405101660736992	0.8	0.856637168141593	0.676709251719781	0.856637168141593
168	0.9259180292073931	0.9096013586266057	0.84688995215311	0.8455373312611583	0.8289241622574955	0.831858407079646	0.6908546027441584	0.831858407079646
169	0.9231064644155309	0.906666294183877	0.8397129186602871	0.8404395237422454	0.8063973063973064	0.8477876106194691	0.6777487131887604	0.8477876106194691
170	0.9251589452457712	0.9088435724568069	0.8500797448165869	0.8501920187009517	0.8222222222222222	0.8513274336283185	0.6981601690032648	0.8513274336283185
171	0.9227969225631606	0.9043740083571674	0.8460925039872408	0.8427411793416135	0.8431734317343174	0.8088495575221238	0.6880025988825836	0.8088495575221238
172	0.9253310556533132	0.9085575948680028	0.8452950558213717	0.8429710880203449	0.8342342342342343	0.8194690265486726	0.6870363938095789	0.8194690265486726
173	0.9257831665746176	0.9099203328712188	0.8452950558213717	0.8437674197567335	0.8283185840707965	0.8283185840707965	0.687534839513467	0.8283185840707965
174	0.9208330657487445	0.9029836802350397	0.8389154704944178	0.8433769603246979	0.7831513260530422	0.8884955752212389	0.6785406995484737	0.8884955752212389
175	0.9282428041152369	0.9137184558524548	0.8476874003189793	0.8456259552769821	0.8351254480286738	0.8247787610619469	0.6920234228534837	0.8247787610619469
176	0.9287873922704445	0.9139376840302408	0.8524720893141946	0.8490244936229241	0.8518518518518519	0.8141592920353983	0.7008394908893961	0.8141592920353983
177	0.9268684896669536	0.9119764951851027	0.8460925039872408	0.8472006370653891	0.8110367892976589	0.8584070796460177	0.6907707286159287	0.8584070796460177
178	0.9292215215073789	0.9110563040816737	0.8452950558213717	0.8452008168822328	0.8181818181818182	0.8442477876106195	0.6884280521822435	0.8442477876106195
179	0.9283224372888758	0.9112189356123702	0.8516746411483254	0.8505285330798772	0.8330404217926186	0.8389380530973451	0.7006107313115961	0.8389380530973451
180	0.929382072260683	0.9107934983463383	0.8532695374800638	0.8524577109315796	0.8324607329842932	0.8442477876106195	0.7040184103381129	0.8442477876106195
181	0.9255250009633045	0.9070882462129854	0.8476874003189793	0.8488112822225362	0.8127090301003345	0.8601769911504424	0.6939751770240539	0.8601769911504424
182	0.9289890440165945	0.911216765608462	0.8580542264752791	0.8574489127502987	0.8365217391304348	0.8513274336283185	0.7137610443569588	0.8513274336283185
183	0.9291984021989032	0.9121731639396349	0.8500797448165869	0.8497142196591186	0.8255613126079447	0.8460176991150442	0.6978723731459197	0.8460176991150442
184	0.932078040510166	0.9156495413317914	0.8588516746411483	0.8570597377242894	0.8464285714285714	0.8389380530973451	0.7146886046661096	0.8389380530973451
185	0.9299857430931066	0.9127764706738875	0.8516746411483254	0.8537138600254313	0.8111658456486043	0.8743362831858407	0.7025047638726267	0.8743362831858407
186	0.9296774856467627	0.9130954810577845	0.8588516746411483	0.8578560694606779	0.8403508771929824	0.8477876106194691	0.7151426481346013	0.8477876106194691
187	0.9268710584790064	0.9096274048125685	0.8532695374800638	0.853891108057079	0.8223350253807107	0.8601769911504424	0.7048634294967728	0.8601769911504424
188	0.9299138163556263	0.9147486350245101	0.8572567783094099	0.854015695441643	0.8560885608856088	0.8212389380530973	0.7106345347149351	0.8212389380530973
189	0.9299151007616526	0.9142449576887773	0.8548644338118022	0.8532720243523382	0.8401420959147424	0.8371681415929203	0.7067691777953085	0.8371681415929203
190	0.9269506916526451	0.9119431744709687	0.8476874003189793	0.8472186187497592	0.8235294117647058	0.8424778761061947	0.693002402003635	0.8424778761061947
