score,TRUE,pred
0.790095399,1,1
0.612662231,1,1
0.77293162,1,1
0.781388322,1,1
0.574817775,1,1
0.666006246,1,1
0.795890637,1,1
0.577098252,1,1
0.793338349,1,1
0.776882578,1,1
0.786485492,1,1
0.683676626,1,1
0.575648623,1,1
0.706720054,1,1
0.632908816,1,1
0.739266882,1,1
0.686650001,1,1
0.21062285,1,0
0.359229849,1,0
0.438240084,1,0
0.567217223,1,1
0.755849864,1,1
0.724612107,1,1
0.653225735,1,1
0.618813566,1,1
0.657274968,1,1
0.655312258,1,1
0.715538064,1,1
0.695018571,1,1
0.759789186,1,1
0.651458742,1,1
0.398493364,1,0
0.438866485,1,0
0.483935504,1,0
0.504232188,1,1
0.455241128,1,0
0.343762347,1,0
0.521285813,1,1
0.370255494,1,0
0.427126891,1,0
0.375662191,1,0
0.580984713,1,1
0.899682986,1,1
0.662898881,1,1
0.847711314,1,1
0.647873061,1,1
0.551124061,1,1
0.405516738,1,0
0.645137868,1,1
0.546154125,1,1
0.491924504,1,0
0.510525767,1,1
0.717877916,1,1
0.678623955,1,1
0.796296438,1,1
0.736100231,1,1
0.833014914,1,1
0.769013855,1,1
0.309957326,1,0
0.796591416,1,1
0.653119415,1,1
0.558700253,1,1
0.648973773,1,1
0.589834715,1,1
0.758305765,1,1
0.645550077,1,1
0.418741129,1,0
0.388539175,1,0
0.493970091,1,0
0.451863603,1,0
0.437304317,1,0
0.816764487,1,1
0.594947867,1,1
0.758576938,1,1
0.59808227,1,1
0.541495345,1,1
0.72302793,1,1
0.804312141,1,1
0.468142599,1,0
0.482761578,1,0
0.471376845,1,0
0.416149554,1,0
0.330815188,1,0
0.42996878,1,0
0.252880644,1,0
0.739879817,1,1
0.681350993,1,1
0.811553043,1,1
0.835860208,1,1
0.822029774,1,1
0.664235857,1,1
0.724958349,1,1
0.728632143,1,1
0.722805617,1,1
0.869220121,1,1
0.544490972,1,1
0.516854883,1,1
0.55625086,1,1
0.418354005,1,0
0.447980384,1,0
0.532798869,1,1
0.560061036,1,1
0.51879675,1,1
0.619847336,1,1
0.417703523,1,0
0.506057146,1,1
0.364917243,1,0
0.396814593,1,0
0.509941146,1,1
0.548146797,1,1
0.613493203,1,1
0.766197115,1,1
0.546657059,1,1
0.394958276,1,0
0.417703622,1,0
0.574782649,1,1
0.466658041,1,0
0.597776634,1,1
0.463570941,1,0
0.644153014,1,1
0.533324067,1,1
0.336360839,1,0
0.466798849,1,0
0.652914034,1,1
0.442370143,1,0
0.476803741,1,0
0.409161665,1,0
0.690519938,1,1
0.551353094,1,1
0.442151776,1,0
0.723679328,1,1
0.682782376,1,1
0.414744567,1,0
0.540649078,1,1
0.768301291,1,1
0.658378909,1,1
0.325313233,1,0
0.64772364,1,1
0.50269794,1,1
0.37064881,1,0
0.356900076,1,0
0.471394366,1,0
0.414781959,1,0
0.390219329,1,0
0.441996546,1,0
0.580528801,1,1
0.443523414,1,0
0.432237038,1,0
0.308887447,1,0
0.713183539,1,1
0.841879133,1,1
0.792033341,1,1
0.585992315,1,1
0.421575784,1,0
0.584478604,1,1
0.650186344,1,1
0.700616122,1,1
0.664185753,1,1
0.386783368,1,0
0.459053363,1,0
0.620956646,1,1
0.506962191,1,1
0.629129654,1,1
0.655314504,1,1
0.572583796,1,1
0.713939406,1,1
0.639019371,1,1
0.179482968,1,0
0.495974063,1,0
0.743317803,1,1
0.31620613,1,0
0.750533633,1,1
0.765005161,1,1
0.645627079,1,1
0.65040723,1,1
0.488312944,1,0
0.574372696,1,1
0.707643684,1,1
0.736202411,1,1
0.690905943,1,1
0.602802224,1,1
0.884561334,1,1
0.804141658,1,1
0.75900657,1,1
0.180218368,1,0
0.092288456,0,0
0.391358167,1,0
0.244838943,1,0
0.525242932,0,1
0.247695053,0,0
0.347308078,0,0
0.151657705,0,0
0.4152546,0,0
0.530091627,1,1
0.344487835,1,0
0.477023734,1,0
0.22196311,1,0
0.144814875,1,0
0.649825516,1,1
0.564834698,1,1
0.544906691,1,1
0.647932149,1,1
0.342931927,1,0
0.460231339,1,0
0.197833763,1,0
0.278868043,1,0
0.33441177,1,0
0.658053298,1,1
0.365410455,1,0
0.537917933,1,1
0.240126547,1,0
0.637281409,1,1
0.687563486,1,1
0.532676419,1,1
0.46146686,1,0
0.634577476,1,1
0.705040971,1,1
0.778448304,1,1
0.572698363,1,1
0.711093783,1,1
0.713405557,1,1
0.791010775,1,1
0.711800804,1,1
0.811432081,1,1
0.679434398,1,1
0.817474099,1,1
0.497376649,1,0
0.651935293,1,1
0.409874271,1,0
0.595291117,1,1
0.589893469,1,1
0.695904718,1,1
0.609777107,1,1
0.562693587,1,1
0.729844396,1,1
0.42902291,1,0
0.348872874,1,0
0.276628348,1,0
0.192149618,1,0
0.421814384,1,0
0.60948677,1,1
0.555782375,1,1
0.360732327,1,0
0.400932138,1,0
0.522928677,1,1
0.557596504,1,1
0.752023541,1,1
0.778895109,1,1
0.394418749,1,0
0.479120532,1,0
0.586658398,1,1
0.449003774,1,0
0.42500894,1,0
0.317845064,1,0
0.484948414,1,0
0.64944415,1,1
0.678372858,1,1
0.45419327,1,0
0.469486681,1,0
0.533910972,1,1
0.668077223,1,1
0.617299661,1,1
0.681542454,0,1
0.227202432,1,0
0.352727586,1,0
0.522559779,1,1
0.333514261,0,0
0.550398959,1,1
0.44002546,1,0
0.526220984,1,1
0.364683196,1,0
0.431011757,1,0
0.424548974,1,0
0.557488121,1,1
0.53641856,1,1
0.549119912,1,1
0.519459405,0,1
0.551086197,1,1
0.397725927,0,0
0.605510938,1,1
0.156812697,1,0
0.423927594,1,0
0.37668381,0,0
0.2401893,1,0
0.236190226,0,0
0.484455171,0,0
0.619925228,1,1
0.513411102,1,1
0.700197518,1,1
0.494770472,0,0
0.544432418,1,1
0.56903384,0,1
0.586223674,0,1
0.344255718,0,0
0.693411643,1,1
0.499665683,1,0
0.619654125,1,1
0.382134806,1,0
0.431249952,0,0
0.670664994,0,1
0.445539584,0,0
0.498982266,1,0
0.101793429,1,0
0.829924682,1,1
0.589335383,1,1
0.480871777,1,0
0.616928173,1,1
0.5270031,1,1
0.272438797,0,0
0.37515807,1,0
0.425762314,0,0
0.630000842,1,1
0.65634986,0,1
0.408488348,1,0
0.714615314,1,1
0.388207073,1,0
0.350135678,1,0
0.684528227,1,1
0.566253448,1,1
0.468143966,1,0
0.42675342,1,0
0.824494846,0,1
0.343893592,1,0
0.406030135,1,0
0.485666461,1,0
0.327670226,0,0
0.259766448,1,0
0.399946006,0,0
0.496481643,0,0
0.626391343,0,1
0.472595303,0,0
0.661054336,0,1
0.586225444,0,1
0.59733545,0,1
0.105170855,0,0
0.078978744,0,0
0.137967349,1,0
0.066108213,0,0
0.061706402,0,0
0.063815543,0,0
0.104662664,0,0
0.149345377,1,0
0.453848818,0,0
0.393030115,0,0
0.12054669,0,0
0.129584833,0,0
0.192865771,0,0
0.137759992,0,0
0.169951419,0,0
0.105702995,0,0
0.536703165,1,1
0.820896075,0,1
0.626095374,0,1
0.827333862,1,1
0.84868757,1,1
0.735666057,1,1
0.924768819,1,1
0.268560062,0,0
0.269549391,0,0
0.243814743,0,0
0.292035368,1,0
0.173403615,0,0
0.314578049,0,0
0.202119285,0,0
0.412503606,0,0
0.379783419,0,0
0.5540187,1,1
0.110298038,0,0
0.058961903,0,0
0.123995333,0,0
0.092965109,0,0
0.138427732,0,0
0.176156385,0,0
0.728938023,1,1
0.638053479,0,1
0.31830844,1,0
0.742201932,1,1
0.591402082,1,1
0.335963581,1,0
0.382974452,1,0
0.282233825,0,0
0.398481899,0,0
0.156765187,0,0
0.128037115,0,0
0.199593318,0,0
0.076926692,1,0
0.139308395,0,0
0.136305522,0,0
0.087492338,0,0
0.124496824,0,0
0.450176317,1,0
0.063884072,0,0
0.039591796,0,0
0.035875933,0,0
0.269714237,0,0
0.231206359,0,0
0.091261036,1,0
0.25851539,0,0
0.234015377,0,0
0.100235675,0,0
0.219087632,0,0
0.159836822,1,0
0.358203365,0,0
0.178338972,1,0
0.171324764,0,0
0.470254415,1,0
0.41036952,0,0
0.287500899,0,0
0.404626706,1,0
0.344231382,0,0
0.32565256,0,0
0.283621157,0,0
0.295182406,0,0
0.255776823,1,0
0.390604587,1,0
0.280808987,0,0
0.380320952,0,0
0.278104979,0,0
0.164755995,0,0
0.121837335,0,0
0.114187595,0,0
0.157383313,0,0
0.134667705,0,0
0.092359815,0,0
0.578187206,1,1
0.308756924,0,0
0.125401897,1,0
0.24269726,0,0
0.301329801,0,0
0.321219561,0,0
0.158045578,0,0
0.302980627,0,0
0.202803737,0,0
0.636017023,0,1
0.552468364,0,1
0.597307046,0,1
0.146705845,0,0
0.208770748,1,0
0.341831782,0,0
0.354599971,0,0
0.333546385,0,0
0.311669541,0,0
0.399766717,0,0
0.256282288,0,0
0.477574898,1,0
0.100767387,0,0
0.424473965,0,0
0.382998692,1,0
0.539770773,0,1
0.565718045,0,1
0.404359319,0,0
0.458147411,0,0
0.201043866,0,0
0.168946744,0,0
0.200827574,0,0
0.25237211,0,0
0.243532987,0,0
0.14199186,0,0
0.618871544,1,1
0.394347934,0,0
0.376989756,0,0
0.424832116,0,0
0.329493552,0,0
0.4538929,0,0
0.722931152,0,1
0.14052574,0,0
0.533614247,1,1
0.395814443,0,0
0.314615496,0,0
0.288518491,0,0
0.362797012,1,0
0.342171566,0,0
0.332498514,0,0
0.489341299,0,0
0.313788039,0,0
0.618370617,1,1
0.078851646,0,0
0.105528611,0,0
0.10562845,0,0
0.157772069,0,0
0.154702318,0,0
0.114258735,0,0
0.50254807,0,1
0.364077747,0,0
0.556426981,0,1
0.292002733,0,0
0.444124102,0,0
0.551457683,0,1
0.547061439,1,1
0.509695956,1,1
0.454350984,1,0
0.445850433,0,0
0.426637534,0,0
0.065574687,0,0
0.029872682,0,0
0.018314591,0,0
0.024514408,0,0
0.028622972,0,0
0.023968471,0,0
0.023774479,0,0
0.035743437,0,0
0.028924427,0,0
0.035295083,0,0
0.042943414,0,0
0.209169091,0,0
0.294291178,0,0
0.245914177,0,0
0.266699368,0,0
0.268990933,0,0
0.281234166,0,0
0.213567691,0,0
0.225652908,0,0
0.249815186,0,0
0.456638376,0,0
0.753762111,1,1
0.652323602,1,1
0.224467159,0,0
0.2361628,0,0
0.633639443,1,1
0.438655361,0,0
0.426651976,1,0
0.342650951,0,0
0.184099933,0,0
0.211532913,0,0
0.319863656,0,0
0.142812848,0,0
0.166466274,0,0
0.119925037,0,0
0.12863515,0,0
0.093025683,0,0
0.1266228,0,0
0.088271684,0,0
0.478393041,0,0
0.566357482,1,1
0.563746741,0,1
0.51979579,0,1
0.578667777,0,1
0.374038033,0,0
0.475540582,0,0
0.646922817,0,1
0.159286908,0,0
0.28304397,0,0
0.140255531,1,0
0.23533389,0,0
0.260211917,0,0
0.286803923,0,0
0.196923399,0,0
0.204901805,0,0
0.179568431,1,0
0.338040698,0,0
0.468491304,0,0
0.55079135,1,1
0.320450444,0,0
0.524086223,0,1
0.504531545,1,1
0.25466315,0,0
0.298255692,0,0
0.787562004,1,1
0.758141484,1,1
0.545831959,0,1
0.71759958,1,1
0.404397939,0,0
0.628884285,0,1
0.307733325,0,0
0.479815703,0,0
0.411673413,0,0
0.742232761,1,1
0.373825247,0,0
0.412825948,0,0
0.563767848,0,1
0.470910406,0,0
0.882874382,1,1
0.921643043,1,1
0.931899716,1,1
0.914748709,1,1
0.934930648,1,1
0.938177724,1,1
0.950404097,1,1
0.805787551,1,1
0.878215738,1,1
0.914127138,1,1
0.408186125,0,0
0.534527489,0,1
0.389722159,0,0
0.440232188,0,0
0.377788947,1,0
0.537339874,1,1
0.359662636,1,0
0.31406422,0,0
0.419453154,0,0
0.891794699,0,1
0.633045074,0,1
0.365847228,0,0
0.492097451,0,0
0.484362998,0,0
0.325061812,0,0
0.573426383,0,1
0.638914244,0,1
0.438440341,0,0
0.413781705,0,0
0.328899662,0,0
0.413421851,0,0
0.351690396,0,0
0.335036096,0,0
0.506146229,0,1
0.185990652,1,0
0.139954167,1,0
0.228662445,1,0
0.739275862,0,1
0.694412321,0,1
0.758996185,0,1
0.739611987,0,1
0.628799421,0,1
0.39329156,1,0
0.344572053,1,0
0.573632189,0,1
0.437138853,1,0
0.387945636,1,0
0.416627142,1,0
0.034044322,0,0
0.045380057,0,0
0.0363561,0,0
0.041292722,0,0
0.026565476,0,0
0.057845009,0,0
0.051988573,0,0
0.04469972,0,0
0.332914562,0,0
0.329715537,0,0
0.31667909,0,0
0.274966181,0,0
0.498806147,0,0
0.20729077,0,0
0.245368554,0,0
0.242434482,0,0
0.205672221,0,0
0.213113908,0,0
0.213594734,0,0
0.2843586,0,0
0.301799164,0,0
0.292418223,0,0
0.185547512,0,0
0.123234232,0,0
0.207011941,0,0
0.174565136,0,0
0.463182622,0,0
0.402933622,0,0
0.608390189,0,1
0.548897277,0,1
0.624456661,0,1
0.582964228,0,1
0.63117594,0,1
0.335979841,1,0
0.32955155,0,0
0.209061169,0,0
0.422709451,0,0
0.332703197,0,0
0.548234967,0,1
0.396889258,0,0
0.28470916,0,0
0.253889363,0,0
0.107181969,0,0
0.164606416,0,0
0.686821108,0,1
0.494379948,0,0
0.62027601,0,1
0.522454857,0,1
0.52031418,0,1
0.850144608,1,1
0.853252031,1,1
0.861819271,1,1
0.673732719,1,1
0.592475177,0,1
0.258239361,1,0
0.288200851,0,0
0.200972249,0,0
0.613884222,0,1
0.558813314,0,1
0.47729087,0,0
0.470712617,0,0
0.539981704,0,1
0.442454147,0,0
0.499858077,0,0
0.553691781,0,1
0.451021517,0,0
0.486508583,0,0
0.546057829,1,1
0.481582028,0,0
0.600777375,1,1
0.53840654,0,1
0.333197113,0,0
0.345279574,0,0
0.236283512,0,0
0.227124254,0,0
0.189181499,0,0
0.520161864,0,1
0.433257405,1,0
0.593816567,1,1
0.262719215,1,0
0.611826598,1,1
0.659129137,1,1
0.654733701,1,1
0.293646418,0,0
0.232560362,1,0
0.212544909,1,0
0.419271371,1,0
0.42580834,1,0
0.47062067,1,0
0.722944224,1,1
0.403442346,1,0
0.267761536,1,0
0.257245475,0,0
0.539726746,1,1
0.557227028,1,1
0.488116304,1,0
0.483866608,1,0
0.542406773,1,1
0.450252432,1,0
0.518638599,1,1
0.667039091,1,1
0.512931792,1,1
0.624083695,1,1
0.520859353,1,1
0.054436703,0,0
0.097532515,0,0
0.07548748,0,0
0.126094001,1,0
0.053697463,0,0
0.077756757,0,0
0.069990314,0,0
0.105359408,0,0
0.067793933,0,0
0.091086614,0,0
0.066392294,0,0
0.095241469,0,0
0.21186641,0,0
0.21186641,1,0
0.137789726,0,0
0.080162545,0,0
0.453656505,1,0
0.45041538,0,0
0.60749825,0,1
0.692453409,1,1
0.46231073,0,0
0.700389504,1,1
0.257507997,1,0
0.269115718,1,0
0.320957443,0,0
0.214700287,0,0
0.178769944,0,0
0.513269442,1,1
0.292202086,1,0
0.157962234,0,0
0.095399589,0,0
0.08061426,0,0
0.115074941,0,0
0.071971254,0,0
0.084455196,0,0
0.091671984,0,0
0.082123285,0,0
0.102291047,0,0
0.072771918,0,0
0.173693741,0,0
0.099859051,0,0
0.649472937,1,1
0.629699152,0,1
0.493416317,0,0
0.595903217,0,1
0.4556556,0,0
0.590890281,1,1
0.560146794,0,1
0.499293179,0,0
0.327578816,0,0
0.77726715,0,1
0.620484188,1,1
0.497046925,0,0
0.338482801,1,0
0.280003886,0,0
0.200649781,0,0
0.551334103,1,1
0.247930334,0,0
0.091821268,0,0
0.120489507,0,0
0.089128022,0,0
0.138419449,0,0
0.101122276,0,0
0.124389793,0,0
0.155315245,0,0
0.212131811,0,0
0.212131811,1,0
0.173263137,0,0
0.64998073,0,1
0.504337293,0,1
0.476593312,0,0
0.375626467,1,0
0.095073702,0,0
0.033001469,0,0
0.051902677,0,0
0.054355682,0,0
0.053787254,0,0
0.051360649,0,0
0.042623451,0,0
0.065145606,0,0
0.062295699,0,0
0.118036055,0,0
0.296013468,0,0
0.158189806,0,0
0.240765226,0,0
0.148707446,0,0
0.202755535,0,0
0.201849303,0,0
0.110640979,0,0
0.232959015,0,0
0.153107016,0,0
0.205649555,0,0
0.239720977,0,0
0.254092477,1,0
0.138121895,0,0
0.262187824,0,0
0.171679299,0,0
0.238216053,0,0
0.382815499,0,0
0.609404661,1,1
0.371075726,1,0
0.287621161,0,0
0.196483074,0,0
0.288202932,0,0
0.302517256,0,0
0.184422474,0,0
0.248326976,0,0
0.232550904,0,0
0.303381489,0,0
0.164496796,0,0
0.138951148,0,0
0.305117642,0,0
0.418295518,0,0
0.241050238,0,0
0.557714899,1,1
0.199519299,0,0
0.173841528,0,0
0.19850298,0,0
0.156024558,0,0
0.202475698,0,0
0.122246512,0,0
0.180979431,0,0
0.188718875,0,0
0.260203042,0,0
0.156010862,0,0
0.231570002,0,0
0.59848798,0,1
0.247386667,0,0
0.373142036,0,0
0.617109472,1,1
0.671303423,1,1
0.42865693,1,0
0.638280642,1,1
0.423933277,1,0
0.255505982,0,0
0.364185745,0,0
0.322941484,0,0
0.228146643,1,0
0.357765093,0,0
0.301658334,0,0
0.28460422,0,0
0.424764673,0,0
0.071675549,0,0
0.153011669,0,0
0.122283989,0,0
0.118524805,0,0
0.137595635,0,0
0.113993487,0,0
0.123778355,0,0
0.164311256,0,0
0.158127038,0,0
0.118802629,0,0
0.229201644,0,0
0.13221922,0,0
0.349273023,0,0
0.195502412,0,0
0.265413333,1,0
0.043651215,0,0
0.089163904,0,0
0.067942904,0,0
0.107971635,0,0
0.097775172,0,0
0.065066925,0,0
0.077343961,0,0
0.128238614,0,0
0.110139226,0,0
0.123866634,0,0
0.67341856,1,1
0.167224624,0,0
0.247481253,0,0
0.168571703,0,0
0.311660994,0,0
0.130862291,0,0
0.21629371,0,0
0.123074279,0,0
0.197409314,0,0
0.5645757,1,1
0.297700698,0,0
0.351158229,0,0
0.620302079,1,1
0.225367142,0,0
0.167681946,0,0
0.40233111,0,0
0.302000896,0,0
0.207692941,0,0
0.912227297,0,1
0.769165218,0,1
0.545617061,0,1
0.364373558,0,0
0.273513029,0,0
0.168258769,0,0
0.15701619,1,0
0.17863569,0,0
0.220635558,0,0
0.181132809,0,0
0.431377163,1,0
0.427993474,0,0
0.617386816,0,1
0.427082636,0,0
0.304173427,0,0
0.430151809,0,0
0.410541027,0,0
0.519100967,0,1
0.667072001,0,1
0.687811977,1,1
0.465594783,1,0
0.766458713,0,1
0.54701916,1,1
0.313729153,0,0
0.39195014,1,0
0.425370214,1,0
0.69053268,0,1
0.585221295,0,1
0.595843037,0,1
0.475642105,0,0
0.279890633,1,0
0.329616192,0,0
0.40486806,0,0
0.299629427,0,0
0.287709943,0,0
0.335059344,0,0
0.295031576,1,0
0.452993522,0,0
0.344057356,0,0
0.377192439,0,0
0.534808892,0,1
0.441705766,0,0
0.290605921,0,0
0.248254321,0,0
0.370297343,0,0
0.259302406,0,0
0.70559296,1,1
0.325141614,1,0
0.497896057,0,0
0.390011921,0,0
0.284131676,0,0
0.428448953,0,0
0.385310894,0,0
0.330457823,0,0
0.236590239,0,0
0.63872021,1,1
0.808005735,1,1
0.43304541,1,0
0.411788232,0,0
0.376475311,0,0
0.362729643,0,0
0.504849115,0,1
0.538815076,0,1
0.395895256,0,0
0.381364684,0,0
0.539445755,0,1
0.393813947,0,0
0.518347998,1,1
0.418835366,0,0
0.098552561,0,0
0.056589128,0,0
0.073861208,0,0
0.052811471,0,0
0.073526055,0,0
0.107741147,0,0
0.603442945,1,1
0.323348917,0,0
0.381067461,0,0
0.200871711,0,0
0.316726212,0,0
0.440234331,0,0
0.256169418,0,0
0.507528363,0,1
0.660882425,0,1
0.54090449,0,1
0.385192748,0,0
0.445259662,1,0
0.457752702,0,0
0.446633899,0,0
0.284698264,0,0
0.325661756,0,0
0.594678571,0,1
0.504278386,0,1
0.426812106,0,0
0.733801331,0,1
0.557973531,1,1
0.674928066,0,1
0.606913842,0,1
0.7653189,0,1
0.306597061,0,0
0.401360096,1,0
0.606332858,0,1
0.508019879,0,1
0.63178391,0,1
0.37668037,0,0
0.264551533,0,0
0.552961168,0,1
0.35051879,0,0
0.085508617,0,0
0.304011685,0,0
0.575542591,0,1
0.547305882,1,1
0.310012799,0,0
0.393658593,1,0
0.345288443,0,0
0.404405902,0,0
0.492992242,0,0
0.434827613,0,0
0.445777184,0,0
0.385553027,0,0
0.529517504,0,1
0.196150649,1,0
0.321089409,0,0
0.57279728,0,1
0.498604204,0,0
0.590289024,0,1
0.295811628,0,0
0.297403456,1,0
0.25241966,0,0
0.307029251,0,0
0.256738255,0,0
0.28765519,0,0
0.335533452,0,0
0.273430647,0,0
0.478316422,0,0
0.339058948,0,0
0.507323835,0,1
0.45982487,0,0
0.430149407,0,0
0.242728806,0,0
0.221983069,0,0
0.230555255,0,0
0.281308656,0,0
0.308369821,0,0
0.278441697,0,0
0.281510966,0,0
0.183394677,0,0
0.188323989,0,0
0.33470276,0,0
0.193755799,0,0
0.3125092,0,0
0.321910337,0,0
0.225153375,0,0
0.483652035,0,0
0.557693971,0,1
0.41890854,0,0
0.535997506,0,1
0.454102053,0,0
0.678674001,0,1
0.632247032,0,1
0.680165089,0,1
0.457185417,0,0
0.433023796,0,0
0.638695739,0,1
0.475359902,0,0
0.637264369,0,1
0.729007474,0,1
0.65217054,0,1
0.405822532,0,0
0.351564317,0,0
0.468491906,0,0
0.51076148,0,1
0.276280196,0,0
0.356287642,0,0
0.749212923,0,1
0.592796061,1,1
0.518786592,0,1
0.539302585,0,1
