Epoch: 0, Train Loss: 0.5111, Train Acc: 0.7897,Test Loss: 0.4910, Test Acc: 0.8126
Epoch: 20, Train Loss: 0.5076, Train Acc: 0.7921,Test Loss: 0.5061, Test Acc: 0.7927
Epoch: 21, Train Loss: 0.5079, Train Acc: 0.7921,Test Loss: 0.5054, Test Acc: 0.7943
Epoch: 22, Train Loss: 0.5078, Train Acc: 0.7927,Test Loss: 0.5054, Test Acc: 0.7951
Epoch: 23, Train Loss: 0.5080, Train Acc: 0.7929,Test Loss: 0.5068, Test Acc: 0.7927
Epoch: 24, Train Loss: 0.5068, Train Acc: 0.7933,Test Loss: 0.5068, Test Acc: 0.7927
Epoch: 25, Train Loss: 0.5081, Train Acc: 0.7935,Test Loss: 0.5069, Test Acc: 0.7927
Epoch: 26, Train Loss: 0.5074, Train Acc: 0.7929,Test Loss: 0.5088, Test Acc: 0.7919
Epoch: 27, Train Loss: 0.5073, Train Acc: 0.7925,Test Loss: 0.5074, Test Acc: 0.7927
Epoch: 28, Train Loss: 0.5080, Train Acc: 0.7927,Test Loss: 0.5066, Test Acc: 0.7927
Epoch: 29, Train Loss: 0.5071, Train Acc: 0.7931,Test Loss: 0.5083, Test Acc: 0.7927
Epoch: 30, Train Loss: 0.5066, Train Acc: 0.7919,Test Loss: 0.5067, Test Acc: 0.7927
Epoch: 31, Train Loss: 0.5079, Train Acc: 0.7919,Test Loss: 0.5062, Test Acc: 0.7927
Epoch: 32, Train Loss: 0.5069, Train Acc: 0.7933,Test Loss: 0.5077, Test Acc: 0.7927
Epoch: 33, Train Loss: 0.5080, Train Acc: 0.7939,Test Loss: 0.5090, Test Acc: 0.7927
Epoch: 34, Train Loss: 0.5068, Train Acc: 0.7929,Test Loss: 0.5075, Test Acc: 0.7919
Epoch: 35, Train Loss: 0.5071, Train Acc: 0.7931,Test Loss: 0.5076, Test Acc: 0.7919
Epoch: 36, Train Loss: 0.5073, Train Acc: 0.7929,Test Loss: 0.5077, Test Acc: 0.7919
Epoch: 37, Train Loss: 0.5066, Train Acc: 0.7921,Test Loss: 0.5109, Test Acc: 0.7919
Epoch: 38, Train Loss: 0.5079, Train Acc: 0.7919,Test Loss: 0.5095, Test Acc: 0.7919
Epoch: 39, Train Loss: 0.5068, Train Acc: 0.7943,Test Loss: 0.5095, Test Acc: 0.7927
Epoch: 40, Train Loss: 0.5068, Train Acc: 0.7921,Test Loss: 0.5098, Test Acc: 0.7919
Epoch: 41, Train Loss: 0.5072, Train Acc: 0.7909,Test Loss: 0.5109, Test Acc: 0.7919
Epoch: 42, Train Loss: 0.5069, Train Acc: 0.7917,Test Loss: 0.5104, Test Acc: 0.7919
Epoch: 43, Train Loss: 0.5077, Train Acc: 0.7919,Test Loss: 0.5084, Test Acc: 0.7919
Epoch: 44, Train Loss: 0.5072, Train Acc: 0.7917,Test Loss: 0.5075, Test Acc: 0.7927
Epoch: 45, Train Loss: 0.5071, Train Acc: 0.7927,Test Loss: 0.5084, Test Acc: 0.7927
Epoch: 46, Train Loss: 0.5074, Train Acc: 0.7903,Test Loss: 0.5093, Test Acc: 0.7919
Epoch: 47, Train Loss: 0.5077, Train Acc: 0.7923,Test Loss: 0.5088, Test Acc: 0.7927
Epoch: 48, Train Loss: 0.5072, Train Acc: 0.7923,Test Loss: 0.5133, Test Acc: 0.7919
Epoch: 49, Train Loss: 0.5065, Train Acc: 0.7935,Test Loss: 0.5104, Test Acc: 0.7919
Epoch: 50, Train Loss: 0.5073, Train Acc: 0.7917,Test Loss: 0.5103, Test Acc: 0.7927
Epoch: 51, Train Loss: 0.5070, Train Acc: 0.7921,Test Loss: 0.5080, Test Acc: 0.7919
Epoch: 52, Train Loss: 0.5076, Train Acc: 0.7911,Test Loss: 0.5093, Test Acc: 0.7927
Epoch: 53, Train Loss: 0.5071, Train Acc: 0.7935,Test Loss: 0.5079, Test Acc: 0.7927
Epoch: 54, Train Loss: 0.5077, Train Acc: 0.7933,Test Loss: 0.5097, Test Acc: 0.7927
Epoch: 55, Train Loss: 0.5077, Train Acc: 0.7895,Test Loss: 0.5108, Test Acc: 0.7927
Epoch: 56, Train Loss: 0.5071, Train Acc: 0.7925,Test Loss: 0.5112, Test Acc: 0.7927
Epoch: 57, Train Loss: 0.5063, Train Acc: 0.7927,Test Loss: 0.5122, Test Acc: 0.7927
Epoch: 58, Train Loss: 0.5077, Train Acc: 0.7933,Test Loss: 0.5127, Test Acc: 0.7927
Epoch: 59, Train Loss: 0.5083, Train Acc: 0.7913,Test Loss: 0.5123, Test Acc: 0.7927
Epoch: 60, Train Loss: 0.5081, Train Acc: 0.7945,Test Loss: 0.5106, Test Acc: 0.7927
Epoch: 61, Train Loss: 0.5073, Train Acc: 0.7921,Test Loss: 0.5110, Test Acc: 0.7927
Epoch: 62, Train Loss: 0.5066, Train Acc: 0.7915,Test Loss: 0.5103, Test Acc: 0.7927
Epoch: 63, Train Loss: 0.5072, Train Acc: 0.7921,Test Loss: 0.5106, Test Acc: 0.7927
Epoch: 64, Train Loss: 0.5057, Train Acc: 0.7911,Test Loss: 0.5100, Test Acc: 0.7927
Epoch: 65, Train Loss: 0.5065, Train Acc: 0.7929,Test Loss: 0.5098, Test Acc: 0.7919
Epoch: 66, Train Loss: 0.5075, Train Acc: 0.7921,Test Loss: 0.5117, Test Acc: 0.7927
Epoch: 67, Train Loss: 0.5068, Train Acc: 0.7921,Test Loss: 0.5114, Test Acc: 0.7927
Epoch: 68, Train Loss: 0.5067, Train Acc: 0.7923,Test Loss: 0.5140, Test Acc: 0.7927
Epoch: 69, Train Loss: 0.5065, Train Acc: 0.7919,Test Loss: 0.5122, Test Acc: 0.7903
Epoch: 70, Train Loss: 0.5072, Train Acc: 0.7931,Test Loss: 0.5111, Test Acc: 0.7879
Epoch: 71, Train Loss: 0.5065, Train Acc: 0.7919,Test Loss: 0.5118, Test Acc: 0.7911
Epoch: 72, Train Loss: 0.5072, Train Acc: 0.7949,Test Loss: 0.5128, Test Acc: 0.7927
Epoch: 73, Train Loss: 0.5079, Train Acc: 0.7933,Test Loss: 0.5114, Test Acc: 0.7927
Epoch: 74, Train Loss: 0.5076, Train Acc: 0.7931,Test Loss: 0.5122, Test Acc: 0.7911
Epoch: 75, Train Loss: 0.5076, Train Acc: 0.7931,Test Loss: 0.5133, Test Acc: 0.7887
Epoch: 76, Train Loss: 0.5061, Train Acc: 0.7925,Test Loss: 0.5113, Test Acc: 0.7887
Epoch: 77, Train Loss: 0.5074, Train Acc: 0.7917,Test Loss: 0.5108, Test Acc: 0.7911
Epoch: 78, Train Loss: 0.5069, Train Acc: 0.7921,Test Loss: 0.5121, Test Acc: 0.7903
Epoch: 79, Train Loss: 0.5071, Train Acc: 0.7929,Test Loss: 0.5126, Test Acc: 0.7927
Epoch: 80, Train Loss: 0.5068, Train Acc: 0.7929,Test Loss: 0.5115, Test Acc: 0.7903
Epoch: 81, Train Loss: 0.5072, Train Acc: 0.7925,Test Loss: 0.5111, Test Acc: 0.7911
Epoch: 82, Train Loss: 0.5070, Train Acc: 0.7917,Test Loss: 0.5132, Test Acc: 0.7911
Epoch: 83, Train Loss: 0.5068, Train Acc: 0.7897,Test Loss: 0.5118, Test Acc: 0.7903
Epoch: 84, Train Loss: 0.5077, Train Acc: 0.7923,Test Loss: 0.5116, Test Acc: 0.7911
Epoch: 85, Train Loss: 0.5077, Train Acc: 0.7917,Test Loss: 0.5119, Test Acc: 0.7927
Epoch: 86, Train Loss: 0.5073, Train Acc: 0.7925,Test Loss: 0.5110, Test Acc: 0.7927
Epoch: 87, Train Loss: 0.5067, Train Acc: 0.7935,Test Loss: 0.5128, Test Acc: 0.7919
Epoch: 88, Train Loss: 0.5076, Train Acc: 0.7931,Test Loss: 0.5125, Test Acc: 0.7927
Epoch: 89, Train Loss: 0.5075, Train Acc: 0.7921,Test Loss: 0.5126, Test Acc: 0.7919
Epoch: 90, Train Loss: 0.5063, Train Acc: 0.7911,Test Loss: 0.5139, Test Acc: 0.7927
Epoch: 91, Train Loss: 0.5067, Train Acc: 0.7925,Test Loss: 0.5124, Test Acc: 0.7903
Epoch: 92, Train Loss: 0.5063, Train Acc: 0.7929,Test Loss: 0.5119, Test Acc: 0.7911
Epoch: 93, Train Loss: 0.5065, Train Acc: 0.7917,Test Loss: 0.5118, Test Acc: 0.7911
Epoch: 94, Train Loss: 0.5073, Train Acc: 0.7911,Test Loss: 0.5124, Test Acc: 0.7911
Epoch: 95, Train Loss: 0.5067, Train Acc: 0.7929,Test Loss: 0.5108, Test Acc: 0.7911
Epoch: 96, Train Loss: 0.5075, Train Acc: 0.7915,Test Loss: 0.5131, Test Acc: 0.7903
Epoch: 97, Train Loss: 0.5073, Train Acc: 0.7939,Test Loss: 0.5123, Test Acc: 0.7903
Epoch: 98, Train Loss: 0.5071, Train Acc: 0.7925,Test Loss: 0.5142, Test Acc: 0.7927
Epoch: 99, Train Loss: 0.5074, Train Acc: 0.7909,Test Loss: 0.5129, Test Acc: 0.7927
Epoch: 100, Train Loss: 0.5069, Train Acc: 0.7913,Test Loss: 0.5114, Test Acc: 0.7927
Epoch: 101, Train Loss: 0.5065, Train Acc: 0.7927,Test Loss: 0.5103, Test Acc: 0.7911
Epoch: 102, Train Loss: 0.5059, Train Acc: 0.7935,Test Loss: 0.5118, Test Acc: 0.7903
Epoch: 103, Train Loss: 0.5077, Train Acc: 0.7921,Test Loss: 0.5139, Test Acc: 0.7903
Epoch: 104, Train Loss: 0.5067, Train Acc: 0.7919,Test Loss: 0.5142, Test Acc: 0.7903
Epoch: 105, Train Loss: 0.5073, Train Acc: 0.7933,Test Loss: 0.5131, Test Acc: 0.7887
Epoch: 106, Train Loss: 0.5074, Train Acc: 0.7921,Test Loss: 0.5119, Test Acc: 0.7911
Epoch: 107, Train Loss: 0.5069, Train Acc: 0.7919,Test Loss: 0.5126, Test Acc: 0.7911
Epoch: 108, Train Loss: 0.5074, Train Acc: 0.7913,Test Loss: 0.5140, Test Acc: 0.7895
Epoch: 109, Train Loss: 0.5060, Train Acc: 0.7917,Test Loss: 0.5117, Test Acc: 0.7879
Epoch: 110, Train Loss: 0.5079, Train Acc: 0.7947,Test Loss: 0.5135, Test Acc: 0.7903
Epoch: 111, Train Loss: 0.5075, Train Acc: 0.7923,Test Loss: 0.5132, Test Acc: 0.7903
Epoch: 112, Train Loss: 0.5080, Train Acc: 0.7925,Test Loss: 0.5121, Test Acc: 0.7879
Epoch: 113, Train Loss: 0.5064, Train Acc: 0.7911,Test Loss: 0.5130, Test Acc: 0.7911
Epoch: 114, Train Loss: 0.5062, Train Acc: 0.7921,Test Loss: 0.5120, Test Acc: 0.7911
Epoch: 115, Train Loss: 0.5065, Train Acc: 0.7931,Test Loss: 0.5136, Test Acc: 0.7927
Epoch: 116, Train Loss: 0.5064, Train Acc: 0.7929,Test Loss: 0.5113, Test Acc: 0.7871
Epoch: 117, Train Loss: 0.5076, Train Acc: 0.7939,Test Loss: 0.5136, Test Acc: 0.7903
Epoch: 118, Train Loss: 0.5074, Train Acc: 0.7933,Test Loss: 0.5114, Test Acc: 0.7879
Epoch: 119, Train Loss: 0.5065, Train Acc: 0.7939,Test Loss: 0.5142, Test Acc: 0.7903
Epoch: 120, Train Loss: 0.5063, Train Acc: 0.7951,Test Loss: 0.5137, Test Acc: 0.7871
Epoch: 121, Train Loss: 0.5082, Train Acc: 0.7905,Test Loss: 0.5128, Test Acc: 0.7855
Epoch: 122, Train Loss: 0.5068, Train Acc: 0.7923,Test Loss: 0.5115, Test Acc: 0.7847
Epoch: 123, Train Loss: 0.5072, Train Acc: 0.7943,Test Loss: 0.5138, Test Acc: 0.7871
Epoch: 124, Train Loss: 0.5079, Train Acc: 0.7923,Test Loss: 0.5121, Test Acc: 0.7879
Epoch: 125, Train Loss: 0.5063, Train Acc: 0.7941,Test Loss: 0.5131, Test Acc: 0.7871
Epoch: 126, Train Loss: 0.5061, Train Acc: 0.7909,Test Loss: 0.5122, Test Acc: 0.7903
Epoch: 127, Train Loss: 0.5064, Train Acc: 0.7923,Test Loss: 0.5132, Test Acc: 0.7847
Epoch: 128, Train Loss: 0.5077, Train Acc: 0.7927,Test Loss: 0.5115, Test Acc: 0.7903
Epoch: 129, Train Loss: 0.5069, Train Acc: 0.7915,Test Loss: 0.5124, Test Acc: 0.7919
Epoch: 130, Train Loss: 0.5060, Train Acc: 0.7919,Test Loss: 0.5116, Test Acc: 0.7911
Epoch: 131, Train Loss: 0.5065, Train Acc: 0.7923,Test Loss: 0.5145, Test Acc: 0.7903
Epoch: 132, Train Loss: 0.5062, Train Acc: 0.7921,Test Loss: 0.5120, Test Acc: 0.7927
Epoch: 133, Train Loss: 0.5067, Train Acc: 0.7935,Test Loss: 0.5127, Test Acc: 0.7887
Epoch: 134, Train Loss: 0.5062, Train Acc: 0.7929,Test Loss: 0.5118, Test Acc: 0.7903
Epoch: 135, Train Loss: 0.5068, Train Acc: 0.7925,Test Loss: 0.5138, Test Acc: 0.7927
Epoch: 136, Train Loss: 0.5066, Train Acc: 0.7903,Test Loss: 0.5126, Test Acc: 0.7895
Epoch: 137, Train Loss: 0.5063, Train Acc: 0.7939,Test Loss: 0.5133, Test Acc: 0.7879
Epoch: 138, Train Loss: 0.5066, Train Acc: 0.7911,Test Loss: 0.5125, Test Acc: 0.7887
Epoch: 139, Train Loss: 0.5075, Train Acc: 0.7913,Test Loss: 0.5144, Test Acc: 0.7879
Epoch: 140, Train Loss: 0.5072, Train Acc: 0.7927,Test Loss: 0.5135, Test Acc: 0.7887
Epoch: 141, Train Loss: 0.5066, Train Acc: 0.7911,Test Loss: 0.5133, Test Acc: 0.7855
Epoch: 142, Train Loss: 0.5061, Train Acc: 0.7939,Test Loss: 0.5124, Test Acc: 0.7855
Epoch: 143, Train Loss: 0.5066, Train Acc: 0.7913,Test Loss: 0.5128, Test Acc: 0.7927
Epoch: 144, Train Loss: 0.5068, Train Acc: 0.7917,Test Loss: 0.5130, Test Acc: 0.7871
Epoch: 145, Train Loss: 0.5072, Train Acc: 0.7919,Test Loss: 0.5132, Test Acc: 0.7879
Epoch: 146, Train Loss: 0.5073, Train Acc: 0.7923,Test Loss: 0.5128, Test Acc: 0.7903
Epoch: 147, Train Loss: 0.5074, Train Acc: 0.7921,Test Loss: 0.5130, Test Acc: 0.7879
Epoch: 148, Train Loss: 0.5062, Train Acc: 0.7923,Test Loss: 0.5141, Test Acc: 0.7879
Epoch: 149, Train Loss: 0.5064, Train Acc: 0.7921,Test Loss: 0.5162, Test Acc: 0.7879
Epoch: 150, Train Loss: 0.5067, Train Acc: 0.7925,Test Loss: 0.5134, Test Acc: 0.7895
Epoch: 151, Train Loss: 0.5072, Train Acc: 0.7935,Test Loss: 0.5125, Test Acc: 0.7847
Epoch: 152, Train Loss: 0.5073, Train Acc: 0.7911,Test Loss: 0.5132, Test Acc: 0.7847
Epoch: 153, Train Loss: 0.5071, Train Acc: 0.7933,Test Loss: 0.5126, Test Acc: 0.7847
Epoch: 154, Train Loss: 0.5063, Train Acc: 0.7945,Test Loss: 0.5158, Test Acc: 0.7847
Epoch: 155, Train Loss: 0.5061, Train Acc: 0.7915,Test Loss: 0.5125, Test Acc: 0.7847
Epoch: 156, Train Loss: 0.5078, Train Acc: 0.7915,Test Loss: 0.5128, Test Acc: 0.7847
Epoch: 157, Train Loss: 0.5069, Train Acc: 0.7911,Test Loss: 0.5150, Test Acc: 0.7847
Epoch: 158, Train Loss: 0.5069, Train Acc: 0.7947,Test Loss: 0.5150, Test Acc: 0.7879
Epoch: 159, Train Loss: 0.5058, Train Acc: 0.7927,Test Loss: 0.5119, Test Acc: 0.7847
Epoch: 160, Train Loss: 0.5057, Train Acc: 0.7935,Test Loss: 0.5131, Test Acc: 0.7847
Epoch: 161, Train Loss: 0.5067, Train Acc: 0.7921,Test Loss: 0.5126, Test Acc: 0.7847
Epoch: 162, Train Loss: 0.5065, Train Acc: 0.7947,Test Loss: 0.5110, Test Acc: 0.7847
Epoch: 163, Train Loss: 0.5073, Train Acc: 0.7933,Test Loss: 0.5122, Test Acc: 0.7847
Epoch: 164, Train Loss: 0.5062, Train Acc: 0.7917,Test Loss: 0.5121, Test Acc: 0.7847
Epoch: 165, Train Loss: 0.5064, Train Acc: 0.7913,Test Loss: 0.5149, Test Acc: 0.7895
Epoch: 166, Train Loss: 0.5064, Train Acc: 0.7919,Test Loss: 0.5136, Test Acc: 0.7863
Epoch: 167, Train Loss: 0.5062, Train Acc: 0.7915,Test Loss: 0.5127, Test Acc: 0.7847
Epoch: 168, Train Loss: 0.5059, Train Acc: 0.7923,Test Loss: 0.5129, Test Acc: 0.7863
Epoch: 169, Train Loss: 0.5074, Train Acc: 0.7901,Test Loss: 0.5132, Test Acc: 0.7847
Epoch: 170, Train Loss: 0.5060, Train Acc: 0.7929,Test Loss: 0.5124, Test Acc: 0.7879
Epoch: 171, Train Loss: 0.5067, Train Acc: 0.7925,Test Loss: 0.5120, Test Acc: 0.7855
Epoch: 172, Train Loss: 0.5066, Train Acc: 0.7927,Test Loss: 0.5138, Test Acc: 0.7847
Epoch: 173, Train Loss: 0.5054, Train Acc: 0.7941,Test Loss: 0.5161, Test Acc: 0.7847
Epoch: 174, Train Loss: 0.5070, Train Acc: 0.7919,Test Loss: 0.5123, Test Acc: 0.7855
Epoch: 175, Train Loss: 0.5063, Train Acc: 0.7915,Test Loss: 0.5125, Test Acc: 0.7895
Epoch: 176, Train Loss: 0.5065, Train Acc: 0.7925,Test Loss: 0.5138, Test Acc: 0.7855
Epoch: 177, Train Loss: 0.5063, Train Acc: 0.7911,Test Loss: 0.5124, Test Acc: 0.7879
Epoch: 178, Train Loss: 0.5066, Train Acc: 0.7925,Test Loss: 0.5154, Test Acc: 0.7879
Epoch: 179, Train Loss: 0.5062, Train Acc: 0.7907,Test Loss: 0.5154, Test Acc: 0.7879
Epoch: 180, Train Loss: 0.5065, Train Acc: 0.7931,Test Loss: 0.5133, Test Acc: 0.7879
Epoch: 181, Train Loss: 0.5078, Train Acc: 0.7925,Test Loss: 0.5145, Test Acc: 0.7879
Epoch: 182, Train Loss: 0.5062, Train Acc: 0.7929,Test Loss: 0.5161, Test Acc: 0.7879
Epoch: 183, Train Loss: 0.5074, Train Acc: 0.7903,Test Loss: 0.5139, Test Acc: 0.7879
Epoch: 184, Train Loss: 0.5068, Train Acc: 0.7923,Test Loss: 0.5130, Test Acc: 0.7879
Epoch: 185, Train Loss: 0.5063, Train Acc: 0.7921,Test Loss: 0.5119, Test Acc: 0.7887
Epoch: 186, Train Loss: 0.5066, Train Acc: 0.7927,Test Loss: 0.5138, Test Acc: 0.7887
Epoch: 187, Train Loss: 0.5067, Train Acc: 0.7919,Test Loss: 0.5135, Test Acc: 0.7855
Epoch: 188, Train Loss: 0.5075, Train Acc: 0.7905,Test Loss: 0.5123, Test Acc: 0.7903
Epoch: 189, Train Loss: 0.5066, Train Acc: 0.7917,Test Loss: 0.5119, Test Acc: 0.7855
Epoch: 190, Train Loss: 0.5060, Train Acc: 0.7919,Test Loss: 0.5119, Test Acc: 0.7855
Epoch: 191, Train Loss: 0.5073, Train Acc: 0.7905,Test Loss: 0.5135, Test Acc: 0.7879
Epoch: 192, Train Loss: 0.5065, Train Acc: 0.7941,Test Loss: 0.5138, Test Acc: 0.7887
Epoch: 193, Train Loss: 0.5066, Train Acc: 0.7937,Test Loss: 0.5135, Test Acc: 0.7871
Epoch: 194, Train Loss: 0.5052, Train Acc: 0.7929,Test Loss: 0.5148, Test Acc: 0.7887
Epoch: 195, Train Loss: 0.5070, Train Acc: 0.7921,Test Loss: 0.5144, Test Acc: 0.7903
Epoch: 196, Train Loss: 0.5069, Train Acc: 0.7953,Test Loss: 0.5144, Test Acc: 0.7903
Epoch: 197, Train Loss: 0.5055, Train Acc: 0.7917,Test Loss: 0.5148, Test Acc: 0.7903
Epoch: 198, Train Loss: 0.5067, Train Acc: 0.7913,Test Loss: 0.5127, Test Acc: 0.7903
Epoch: 199, Train Loss: 0.5061, Train Acc: 0.7917,Test Loss: 0.5120, Test Acc: 0.7903
