Epoch: 0, Train Loss: 0.5092, Train Acc: 0.7915,Test Loss: 0.5070, Test Acc: 0.7887
Epoch: 29, Train Loss: 0.5058, Train Acc: 0.7937,Test Loss: 0.5174, Test Acc: 0.7807
Epoch: 30, Train Loss: 0.5054, Train Acc: 0.7967,Test Loss: 0.5168, Test Acc: 0.7783
Epoch: 31, Train Loss: 0.5055, Train Acc: 0.7939,Test Loss: 0.5166, Test Acc: 0.7815
Epoch: 32, Train Loss: 0.5060, Train Acc: 0.7939,Test Loss: 0.5171, Test Acc: 0.7799
Epoch: 33, Train Loss: 0.5052, Train Acc: 0.7951,Test Loss: 0.5143, Test Acc: 0.7783
Epoch: 34, Train Loss: 0.5052, Train Acc: 0.7941,Test Loss: 0.5158, Test Acc: 0.7807
Epoch: 35, Train Loss: 0.5051, Train Acc: 0.7959,Test Loss: 0.5168, Test Acc: 0.7807
Epoch: 36, Train Loss: 0.5051, Train Acc: 0.7961,Test Loss: 0.5182, Test Acc: 0.7759
Epoch: 37, Train Loss: 0.5053, Train Acc: 0.7983,Test Loss: 0.5178, Test Acc: 0.7767
Epoch: 38, Train Loss: 0.5049, Train Acc: 0.7935,Test Loss: 0.5176, Test Acc: 0.7807
Epoch: 39, Train Loss: 0.5050, Train Acc: 0.7959,Test Loss: 0.5174, Test Acc: 0.7775
Epoch: 40, Train Loss: 0.5062, Train Acc: 0.7973,Test Loss: 0.5167, Test Acc: 0.7791
Epoch: 41, Train Loss: 0.5047, Train Acc: 0.7965,Test Loss: 0.5180, Test Acc: 0.7807
Epoch: 42, Train Loss: 0.5060, Train Acc: 0.7957,Test Loss: 0.5151, Test Acc: 0.7759
Epoch: 43, Train Loss: 0.5047, Train Acc: 0.7959,Test Loss: 0.5179, Test Acc: 0.7751
Epoch: 44, Train Loss: 0.5052, Train Acc: 0.7959,Test Loss: 0.5169, Test Acc: 0.7791
Epoch: 45, Train Loss: 0.5051, Train Acc: 0.7933,Test Loss: 0.5154, Test Acc: 0.7791
Epoch: 46, Train Loss: 0.5044, Train Acc: 0.7947,Test Loss: 0.5165, Test Acc: 0.7791
Epoch: 47, Train Loss: 0.5054, Train Acc: 0.7955,Test Loss: 0.5168, Test Acc: 0.7791
Epoch: 48, Train Loss: 0.5043, Train Acc: 0.7957,Test Loss: 0.5167, Test Acc: 0.7807
Epoch: 49, Train Loss: 0.5056, Train Acc: 0.7963,Test Loss: 0.5161, Test Acc: 0.7807
Epoch: 50, Train Loss: 0.5053, Train Acc: 0.7933,Test Loss: 0.5157, Test Acc: 0.7783
Epoch: 51, Train Loss: 0.5058, Train Acc: 0.7941,Test Loss: 0.5169, Test Acc: 0.7791
Epoch: 52, Train Loss: 0.5052, Train Acc: 0.7949,Test Loss: 0.5175, Test Acc: 0.7807
Epoch: 53, Train Loss: 0.5051, Train Acc: 0.7967,Test Loss: 0.5162, Test Acc: 0.7791
Epoch: 54, Train Loss: 0.5050, Train Acc: 0.7943,Test Loss: 0.5185, Test Acc: 0.7791
Epoch: 55, Train Loss: 0.5065, Train Acc: 0.7957,Test Loss: 0.5177, Test Acc: 0.7791
Epoch: 56, Train Loss: 0.5056, Train Acc: 0.7951,Test Loss: 0.5171, Test Acc: 0.7807
Epoch: 57, Train Loss: 0.5056, Train Acc: 0.7963,Test Loss: 0.5162, Test Acc: 0.7775
Epoch: 58, Train Loss: 0.5058, Train Acc: 0.7951,Test Loss: 0.5174, Test Acc: 0.7791
Epoch: 59, Train Loss: 0.5058, Train Acc: 0.7963,Test Loss: 0.5200, Test Acc: 0.7759
Epoch: 60, Train Loss: 0.5057, Train Acc: 0.7959,Test Loss: 0.5186, Test Acc: 0.7727
Epoch: 61, Train Loss: 0.5041, Train Acc: 0.7967,Test Loss: 0.5167, Test Acc: 0.7791
Epoch: 62, Train Loss: 0.5044, Train Acc: 0.7961,Test Loss: 0.5162, Test Acc: 0.7719
Epoch: 63, Train Loss: 0.5052, Train Acc: 0.7945,Test Loss: 0.5166, Test Acc: 0.7775
Epoch: 64, Train Loss: 0.5047, Train Acc: 0.7967,Test Loss: 0.5173, Test Acc: 0.7791
Epoch: 65, Train Loss: 0.5053, Train Acc: 0.7947,Test Loss: 0.5167, Test Acc: 0.7759
Epoch: 66, Train Loss: 0.5052, Train Acc: 0.7963,Test Loss: 0.5194, Test Acc: 0.7759
Epoch: 67, Train Loss: 0.5055, Train Acc: 0.7951,Test Loss: 0.5177, Test Acc: 0.7775
Epoch: 68, Train Loss: 0.5049, Train Acc: 0.7963,Test Loss: 0.5177, Test Acc: 0.7791
Epoch: 69, Train Loss: 0.5049, Train Acc: 0.7955,Test Loss: 0.5193, Test Acc: 0.7735
Epoch: 70, Train Loss: 0.5056, Train Acc: 0.7971,Test Loss: 0.5173, Test Acc: 0.7791
Epoch: 71, Train Loss: 0.5059, Train Acc: 0.7983,Test Loss: 0.5168, Test Acc: 0.7775
Epoch: 72, Train Loss: 0.5040, Train Acc: 0.7983,Test Loss: 0.5173, Test Acc: 0.7791
Epoch: 73, Train Loss: 0.5055, Train Acc: 0.7937,Test Loss: 0.5186, Test Acc: 0.7743
Epoch: 74, Train Loss: 0.5053, Train Acc: 0.7935,Test Loss: 0.5178, Test Acc: 0.7759
Epoch: 75, Train Loss: 0.5063, Train Acc: 0.7957,Test Loss: 0.5182, Test Acc: 0.7711
Epoch: 76, Train Loss: 0.5060, Train Acc: 0.7951,Test Loss: 0.5169, Test Acc: 0.7775
Epoch: 77, Train Loss: 0.5046, Train Acc: 0.7937,Test Loss: 0.5173, Test Acc: 0.7775
Epoch: 78, Train Loss: 0.5055, Train Acc: 0.7951,Test Loss: 0.5185, Test Acc: 0.7775
Epoch: 79, Train Loss: 0.5054, Train Acc: 0.7941,Test Loss: 0.5176, Test Acc: 0.7783
Epoch: 80, Train Loss: 0.5057, Train Acc: 0.7963,Test Loss: 0.5183, Test Acc: 0.7767
Epoch: 81, Train Loss: 0.5060, Train Acc: 0.7977,Test Loss: 0.5159, Test Acc: 0.7743
Epoch: 82, Train Loss: 0.5046, Train Acc: 0.7965,Test Loss: 0.5183, Test Acc: 0.7791
Epoch: 83, Train Loss: 0.5056, Train Acc: 0.7975,Test Loss: 0.5194, Test Acc: 0.7791
Epoch: 84, Train Loss: 0.5044, Train Acc: 0.7957,Test Loss: 0.5180, Test Acc: 0.7775
Epoch: 85, Train Loss: 0.5049, Train Acc: 0.7961,Test Loss: 0.5183, Test Acc: 0.7791
Epoch: 86, Train Loss: 0.5044, Train Acc: 0.7955,Test Loss: 0.5191, Test Acc: 0.7807
Epoch: 87, Train Loss: 0.5042, Train Acc: 0.7975,Test Loss: 0.5186, Test Acc: 0.7759
Epoch: 88, Train Loss: 0.5051, Train Acc: 0.7973,Test Loss: 0.5193, Test Acc: 0.7799
Epoch: 89, Train Loss: 0.5061, Train Acc: 0.7959,Test Loss: 0.5188, Test Acc: 0.7767
Epoch: 90, Train Loss: 0.5055, Train Acc: 0.7965,Test Loss: 0.5197, Test Acc: 0.7791
Epoch: 91, Train Loss: 0.5060, Train Acc: 0.7945,Test Loss: 0.5208, Test Acc: 0.7807
Epoch: 92, Train Loss: 0.5034, Train Acc: 0.7979,Test Loss: 0.5195, Test Acc: 0.7743
Epoch: 93, Train Loss: 0.5060, Train Acc: 0.7967,Test Loss: 0.5174, Test Acc: 0.7759
Epoch: 94, Train Loss: 0.5049, Train Acc: 0.7957,Test Loss: 0.5184, Test Acc: 0.7743
Epoch: 95, Train Loss: 0.5047, Train Acc: 0.7971,Test Loss: 0.5179, Test Acc: 0.7791
Epoch: 96, Train Loss: 0.5045, Train Acc: 0.7965,Test Loss: 0.5184, Test Acc: 0.7743
Epoch: 97, Train Loss: 0.5050, Train Acc: 0.7963,Test Loss: 0.5180, Test Acc: 0.7791
Epoch: 98, Train Loss: 0.5041, Train Acc: 0.7955,Test Loss: 0.5184, Test Acc: 0.7711
Epoch: 99, Train Loss: 0.5049, Train Acc: 0.7973,Test Loss: 0.5159, Test Acc: 0.7711
Epoch: 100, Train Loss: 0.5040, Train Acc: 0.7941,Test Loss: 0.5188, Test Acc: 0.7791
Epoch: 101, Train Loss: 0.5049, Train Acc: 0.7951,Test Loss: 0.5196, Test Acc: 0.7751
Epoch: 102, Train Loss: 0.5053, Train Acc: 0.7967,Test Loss: 0.5190, Test Acc: 0.7743
Epoch: 103, Train Loss: 0.5059, Train Acc: 0.7963,Test Loss: 0.5186, Test Acc: 0.7743
Epoch: 104, Train Loss: 0.5039, Train Acc: 0.7965,Test Loss: 0.5185, Test Acc: 0.7759
Epoch: 105, Train Loss: 0.5050, Train Acc: 0.7961,Test Loss: 0.5181, Test Acc: 0.7759
Epoch: 106, Train Loss: 0.5044, Train Acc: 0.7973,Test Loss: 0.5197, Test Acc: 0.7759
Epoch: 107, Train Loss: 0.5050, Train Acc: 0.7957,Test Loss: 0.5175, Test Acc: 0.7711
Epoch: 108, Train Loss: 0.5054, Train Acc: 0.7953,Test Loss: 0.5191, Test Acc: 0.7727
Epoch: 109, Train Loss: 0.5054, Train Acc: 0.7955,Test Loss: 0.5192, Test Acc: 0.7711
Epoch: 110, Train Loss: 0.5054, Train Acc: 0.7963,Test Loss: 0.5168, Test Acc: 0.7703
Epoch: 111, Train Loss: 0.5055, Train Acc: 0.7957,Test Loss: 0.5205, Test Acc: 0.7727
Epoch: 112, Train Loss: 0.5051, Train Acc: 0.7971,Test Loss: 0.5194, Test Acc: 0.7759
Epoch: 113, Train Loss: 0.5048, Train Acc: 0.7963,Test Loss: 0.5191, Test Acc: 0.7807
Epoch: 114, Train Loss: 0.5038, Train Acc: 0.7973,Test Loss: 0.5197, Test Acc: 0.7759
Epoch: 115, Train Loss: 0.5045, Train Acc: 0.7963,Test Loss: 0.5183, Test Acc: 0.7743
Epoch: 116, Train Loss: 0.5053, Train Acc: 0.7967,Test Loss: 0.5179, Test Acc: 0.7759
Epoch: 117, Train Loss: 0.5050, Train Acc: 0.7957,Test Loss: 0.5190, Test Acc: 0.7759
Epoch: 118, Train Loss: 0.5052, Train Acc: 0.7969,Test Loss: 0.5176, Test Acc: 0.7759
Epoch: 119, Train Loss: 0.5050, Train Acc: 0.7943,Test Loss: 0.5191, Test Acc: 0.7759
Epoch: 120, Train Loss: 0.5050, Train Acc: 0.7963,Test Loss: 0.5197, Test Acc: 0.7735
Epoch: 121, Train Loss: 0.5052, Train Acc: 0.7967,Test Loss: 0.5230, Test Acc: 0.7775
Epoch: 122, Train Loss: 0.5056, Train Acc: 0.7963,Test Loss: 0.5194, Test Acc: 0.7711
Epoch: 123, Train Loss: 0.5054, Train Acc: 0.7947,Test Loss: 0.5183, Test Acc: 0.7775
Epoch: 124, Train Loss: 0.5042, Train Acc: 0.7963,Test Loss: 0.5180, Test Acc: 0.7743
Epoch: 125, Train Loss: 0.5049, Train Acc: 0.7969,Test Loss: 0.5183, Test Acc: 0.7751
Epoch: 126, Train Loss: 0.5046, Train Acc: 0.7975,Test Loss: 0.5215, Test Acc: 0.7767
Epoch: 127, Train Loss: 0.5042, Train Acc: 0.7975,Test Loss: 0.5198, Test Acc: 0.7711
Epoch: 128, Train Loss: 0.5043, Train Acc: 0.7965,Test Loss: 0.5202, Test Acc: 0.7743
Epoch: 129, Train Loss: 0.5042, Train Acc: 0.7967,Test Loss: 0.5178, Test Acc: 0.7775
Epoch: 130, Train Loss: 0.5043, Train Acc: 0.7953,Test Loss: 0.5186, Test Acc: 0.7751
Epoch: 131, Train Loss: 0.5039, Train Acc: 0.7963,Test Loss: 0.5198, Test Acc: 0.7759
Epoch: 132, Train Loss: 0.5037, Train Acc: 0.7967,Test Loss: 0.5192, Test Acc: 0.7743
Epoch: 133, Train Loss: 0.5057, Train Acc: 0.7967,Test Loss: 0.5172, Test Acc: 0.7775
Epoch: 134, Train Loss: 0.5052, Train Acc: 0.7963,Test Loss: 0.5185, Test Acc: 0.7775
Epoch: 135, Train Loss: 0.5056, Train Acc: 0.7973,Test Loss: 0.5185, Test Acc: 0.7775
Epoch: 136, Train Loss: 0.5036, Train Acc: 0.7961,Test Loss: 0.5195, Test Acc: 0.7775
Epoch: 137, Train Loss: 0.5057, Train Acc: 0.7943,Test Loss: 0.5181, Test Acc: 0.7759
Epoch: 138, Train Loss: 0.5046, Train Acc: 0.7951,Test Loss: 0.5202, Test Acc: 0.7727
Epoch: 139, Train Loss: 0.5045, Train Acc: 0.7949,Test Loss: 0.5186, Test Acc: 0.7759
Epoch: 140, Train Loss: 0.5045, Train Acc: 0.7973,Test Loss: 0.5180, Test Acc: 0.7759
Epoch: 141, Train Loss: 0.5049, Train Acc: 0.7983,Test Loss: 0.5218, Test Acc: 0.7759
Epoch: 142, Train Loss: 0.5049, Train Acc: 0.7965,Test Loss: 0.5174, Test Acc: 0.7767
Epoch: 143, Train Loss: 0.5054, Train Acc: 0.7955,Test Loss: 0.5182, Test Acc: 0.7775
Epoch: 144, Train Loss: 0.5045, Train Acc: 0.7969,Test Loss: 0.5175, Test Acc: 0.7759
Epoch: 145, Train Loss: 0.5046, Train Acc: 0.7949,Test Loss: 0.5191, Test Acc: 0.7759
Epoch: 146, Train Loss: 0.5049, Train Acc: 0.7939,Test Loss: 0.5210, Test Acc: 0.7775
Epoch: 147, Train Loss: 0.5056, Train Acc: 0.7951,Test Loss: 0.5191, Test Acc: 0.7759
Epoch: 148, Train Loss: 0.5045, Train Acc: 0.7961,Test Loss: 0.5211, Test Acc: 0.7775
Epoch: 149, Train Loss: 0.5054, Train Acc: 0.7955,Test Loss: 0.5206, Test Acc: 0.7727
Epoch: 150, Train Loss: 0.5046, Train Acc: 0.7977,Test Loss: 0.5195, Test Acc: 0.7727
Epoch: 151, Train Loss: 0.5055, Train Acc: 0.7965,Test Loss: 0.5211, Test Acc: 0.7727
Epoch: 152, Train Loss: 0.5046, Train Acc: 0.7973,Test Loss: 0.5190, Test Acc: 0.7759
Epoch: 153, Train Loss: 0.5050, Train Acc: 0.7977,Test Loss: 0.5191, Test Acc: 0.7759
Epoch: 154, Train Loss: 0.5045, Train Acc: 0.7967,Test Loss: 0.5203, Test Acc: 0.7759
Epoch: 155, Train Loss: 0.5049, Train Acc: 0.7957,Test Loss: 0.5201, Test Acc: 0.7759
Epoch: 156, Train Loss: 0.5042, Train Acc: 0.7965,Test Loss: 0.5182, Test Acc: 0.7775
Epoch: 157, Train Loss: 0.5053, Train Acc: 0.7965,Test Loss: 0.5197, Test Acc: 0.7759
Epoch: 158, Train Loss: 0.5046, Train Acc: 0.7949,Test Loss: 0.5200, Test Acc: 0.7759
Epoch: 159, Train Loss: 0.5047, Train Acc: 0.7959,Test Loss: 0.5180, Test Acc: 0.7775
Epoch: 160, Train Loss: 0.5048, Train Acc: 0.7959,Test Loss: 0.5176, Test Acc: 0.7775
Epoch: 161, Train Loss: 0.5048, Train Acc: 0.7969,Test Loss: 0.5190, Test Acc: 0.7759
Epoch: 162, Train Loss: 0.5046, Train Acc: 0.7975,Test Loss: 0.5192, Test Acc: 0.7751
Epoch: 163, Train Loss: 0.5048, Train Acc: 0.7967,Test Loss: 0.5170, Test Acc: 0.7759
Epoch: 164, Train Loss: 0.5046, Train Acc: 0.7955,Test Loss: 0.5194, Test Acc: 0.7759
Epoch: 165, Train Loss: 0.5041, Train Acc: 0.7963,Test Loss: 0.5207, Test Acc: 0.7759
Epoch: 166, Train Loss: 0.5045, Train Acc: 0.7977,Test Loss: 0.5202, Test Acc: 0.7759
Epoch: 167, Train Loss: 0.5039, Train Acc: 0.7957,Test Loss: 0.5182, Test Acc: 0.7735
Epoch: 168, Train Loss: 0.5048, Train Acc: 0.7937,Test Loss: 0.5186, Test Acc: 0.7735
Epoch: 169, Train Loss: 0.5045, Train Acc: 0.7977,Test Loss: 0.5181, Test Acc: 0.7759
Epoch: 170, Train Loss: 0.5047, Train Acc: 0.7951,Test Loss: 0.5184, Test Acc: 0.7759
Epoch: 171, Train Loss: 0.5050, Train Acc: 0.7941,Test Loss: 0.5184, Test Acc: 0.7775
Epoch: 172, Train Loss: 0.5046, Train Acc: 0.7965,Test Loss: 0.5204, Test Acc: 0.7743
Epoch: 173, Train Loss: 0.5043, Train Acc: 0.7957,Test Loss: 0.5199, Test Acc: 0.7775
Epoch: 174, Train Loss: 0.5050, Train Acc: 0.7961,Test Loss: 0.5208, Test Acc: 0.7759
Epoch: 175, Train Loss: 0.5051, Train Acc: 0.7955,Test Loss: 0.5208, Test Acc: 0.7759
Epoch: 176, Train Loss: 0.5047, Train Acc: 0.7949,Test Loss: 0.5186, Test Acc: 0.7759
Epoch: 177, Train Loss: 0.5040, Train Acc: 0.7971,Test Loss: 0.5195, Test Acc: 0.7759
Epoch: 178, Train Loss: 0.5035, Train Acc: 0.7957,Test Loss: 0.5196, Test Acc: 0.7743
Epoch: 179, Train Loss: 0.5048, Train Acc: 0.7955,Test Loss: 0.5184, Test Acc: 0.7759
Epoch: 180, Train Loss: 0.5054, Train Acc: 0.7969,Test Loss: 0.5204, Test Acc: 0.7735
Epoch: 181, Train Loss: 0.5041, Train Acc: 0.7965,Test Loss: 0.5203, Test Acc: 0.7759
Epoch: 182, Train Loss: 0.5048, Train Acc: 0.7961,Test Loss: 0.5190, Test Acc: 0.7783
Epoch: 183, Train Loss: 0.5051, Train Acc: 0.7949,Test Loss: 0.5188, Test Acc: 0.7759
Epoch: 184, Train Loss: 0.5042, Train Acc: 0.7967,Test Loss: 0.5180, Test Acc: 0.7759
Epoch: 185, Train Loss: 0.5053, Train Acc: 0.7959,Test Loss: 0.5192, Test Acc: 0.7759
Epoch: 186, Train Loss: 0.5059, Train Acc: 0.7957,Test Loss: 0.5189, Test Acc: 0.7759
Epoch: 187, Train Loss: 0.5045, Train Acc: 0.7961,Test Loss: 0.5210, Test Acc: 0.7759
Epoch: 188, Train Loss: 0.5041, Train Acc: 0.7975,Test Loss: 0.5202, Test Acc: 0.7759
Epoch: 189, Train Loss: 0.5035, Train Acc: 0.7965,Test Loss: 0.5216, Test Acc: 0.7735
Epoch: 190, Train Loss: 0.5037, Train Acc: 0.7975,Test Loss: 0.5198, Test Acc: 0.7759
Epoch: 191, Train Loss: 0.5049, Train Acc: 0.7953,Test Loss: 0.5205, Test Acc: 0.7711
Epoch: 192, Train Loss: 0.5044, Train Acc: 0.7949,Test Loss: 0.5199, Test Acc: 0.7743
Epoch: 193, Train Loss: 0.5048, Train Acc: 0.7967,Test Loss: 0.5190, Test Acc: 0.7743
Epoch: 194, Train Loss: 0.5041, Train Acc: 0.7979,Test Loss: 0.5203, Test Acc: 0.7711
Epoch: 195, Train Loss: 0.5043, Train Acc: 0.7943,Test Loss: 0.5186, Test Acc: 0.7735
Epoch: 196, Train Loss: 0.5044, Train Acc: 0.7959,Test Loss: 0.5197, Test Acc: 0.7711
Epoch: 197, Train Loss: 0.5044, Train Acc: 0.7959,Test Loss: 0.5202, Test Acc: 0.7743
Epoch: 198, Train Loss: 0.5049, Train Acc: 0.7973,Test Loss: 0.5190, Test Acc: 0.7735
Epoch: 199, Train Loss: 0.5068, Train Acc: 0.7961,Test Loss: 0.5200, Test Acc: 0.7663
